x,y,timestamp,participant,cluster
901.7857142857143,654.1428571428571,0.0,CLUSTER_1_MEAN,1
905.5337956680394,644.6510417693802,31.0,CLUSTER_1_MEAN,1
900.9751240164462,653.3266658400805,62.0,CLUSTER_1_MEAN,1
902.2754026966795,654.7319818053031,93.0,CLUSTER_1_MEAN,1
901.5450222643548,649.227256890364,124.0,CLUSTER_1_MEAN,1
900.1734395763264,648.2125237097551,155.0,CLUSTER_1_MEAN,1
884.6608848701051,640.2957905919542,186.0,CLUSTER_1_MEAN,1
852.3305276557713,620.9039257683382,217.0,CLUSTER_1_MEAN,1
849.1634905696303,621.363739698821,248.0,CLUSTER_1_MEAN,1
846.1443919919678,631.8615188918233,279.0,CLUSTER_1_MEAN,1
838.0230904262678,610.7707682793986,310.0,CLUSTER_1_MEAN,1
845.6825941456073,601.2113280762152,341.0,CLUSTER_1_MEAN,1
849.8528540295866,614.0659693331676,372.0,CLUSTER_1_MEAN,1
827.6169539140437,627.247908937168,403.0,CLUSTER_1_MEAN,1
821.6575905070384,653.2307114720795,434.0,CLUSTER_1_MEAN,1
824.1504787834983,653.5912294548219,465.0,CLUSTER_1_MEAN,1
816.7689467007409,650.8158824359149,496.0,CLUSTER_1_MEAN,1
825.9658572116812,657.1728823396594,527.0,CLUSTER_1_MEAN,1
833.931568413389,658.6069135116101,558.0,CLUSTER_1_MEAN,1
828.270687482089,664.8030432900845,589.0,CLUSTER_1_MEAN,1
817.2971904674962,689.995505270759,620.0,CLUSTER_1_MEAN,1
797.7768146026687,686.7090053364997,651.0,CLUSTER_1_MEAN,1
794.5995962199753,645.1356845454383,682.0,CLUSTER_1_MEAN,1
797.7511620619842,644.4218976159834,713.0,CLUSTER_1_MEAN,1
809.8725666966924,638.4707143345555,744.0,CLUSTER_1_MEAN,1
822.3941307641442,645.7306121454601,775.0,CLUSTER_1_MEAN,1
825.4985216812727,628.0785671740779,806.0,CLUSTER_1_MEAN,1
840.75747680379,623.2777877050197,837.0,CLUSTER_1_MEAN,1
873.7296414903079,611.1584189153949,868.0,CLUSTER_1_MEAN,1
881.4799243040042,586.5619440518823,899.0,CLUSTER_1_MEAN,1
889.5353886366802,577.308841072081,930.0,CLUSTER_1_MEAN,1
898.2621165748797,580.246037974244,961.0,CLUSTER_1_MEAN,1
893.8997181396874,575.0315478120219,992.0,CLUSTER_1_MEAN,1
900.2352273856881,591.1127699191064,1023.0,CLUSTER_1_MEAN,1
904.5483797134099,617.0480966006287,1054.0,CLUSTER_1_MEAN,1
905.1849090276819,587.4716305642967,1085.0,CLUSTER_1_MEAN,1
889.1703945257041,563.9292513372463,1116.0,CLUSTER_1_MEAN,1
878.23038492578,551.3075200474049,1147.0,CLUSTER_1_MEAN,1
874.6436078157967,536.6747823490437,1178.0,CLUSTER_1_MEAN,1
877.7036899784014,533.549396293112,1209.0,CLUSTER_1_MEAN,1
877.3876318080145,538.4204641553451,1240.0,CLUSTER_1_MEAN,1
883.1101635638427,540.4592976371638,1271.0,CLUSTER_1_MEAN,1
882.926351244173,556.8661296212667,1302.0,CLUSTER_1_MEAN,1
879.6908519982871,562.7478822175831,1333.0,CLUSTER_1_MEAN,1
879.9256364994823,554.8306332159822,1364.0,CLUSTER_1_MEAN,1
877.3382356063457,553.750238602477,1395.0,CLUSTER_1_MEAN,1
874.1387075818005,548.2634944004384,1426.0,CLUSTER_1_MEAN,1
886.531020104454,548.3445042855158,1457.0,CLUSTER_1_MEAN,1
895.1492580679798,532.7670284666056,1488.0,CLUSTER_1_MEAN,1
872.834634271743,538.4048361883553,1519.0,CLUSTER_1_MEAN,1
848.8841716458036,540.7981364635159,1550.0,CLUSTER_1_MEAN,1
862.0792841550467,530.7854686967431,1581.0,CLUSTER_1_MEAN,1
865.051950026757,526.0708002710678,1612.0,CLUSTER_1_MEAN,1
862.4498644140178,528.8955703110704,1643.0,CLUSTER_1_MEAN,1
869.4182744564154,544.1298130188262,1674.0,CLUSTER_1_MEAN,1
864.7959763632501,556.8159747953531,1705.0,CLUSTER_1_MEAN,1
873.9745054095814,579.4564104555719,1736.0,CLUSTER_1_MEAN,1
886.2500188800668,576.4158311082871,1767.0,CLUSTER_1_MEAN,1
900.7856899228788,572.645958548523,1798.0,CLUSTER_1_MEAN,1
905.7584542073224,577.8027515034316,1829.0,CLUSTER_1_MEAN,1
897.8349492453102,571.8134206434501,1860.0,CLUSTER_1_MEAN,1
893.7979364612526,565.6091786740972,1891.0,CLUSTER_1_MEAN,1
899.7554149987257,585.8505876584464,1922.0,CLUSTER_1_MEAN,1
905.8907121256613,567.0310516408717,1953.0,CLUSTER_1_MEAN,1
919.0660621939207,533.2353867707513,1984.0,CLUSTER_1_MEAN,1
914.8734201477681,517.8285386396223,2015.0,CLUSTER_1_MEAN,1
906.7868918190001,514.132959238055,2046.0,CLUSTER_1_MEAN,1
886.3994198104883,519.621087321883,2077.0,CLUSTER_1_MEAN,1
884.4107476989382,517.2164627912044,2108.0,CLUSTER_1_MEAN,1
885.2789863213458,513.120934889583,2139.0,CLUSTER_1_MEAN,1
884.038864540241,511.1898061145183,2170.0,CLUSTER_1_MEAN,1
906.0665307762837,513.0124271210109,2201.0,CLUSTER_1_MEAN,1
908.6085369968549,528.9881487352058,2232.0,CLUSTER_1_MEAN,1
900.5550040639793,574.8518111131058,2263.0,CLUSTER_1_MEAN,1
905.7917468299718,579.4733487316554,2294.0,CLUSTER_1_MEAN,1
908.078509073328,586.2924749460605,2325.0,CLUSTER_1_MEAN,1
922.0500072197711,598.5751567573528,2356.0,CLUSTER_1_MEAN,1
943.0309068396904,617.4235224154744,2387.0,CLUSTER_1_MEAN,1
953.5301599137404,611.7119027352575,2418.0,CLUSTER_1_MEAN,1
942.8579826882891,599.9504176283011,2449.0,CLUSTER_1_MEAN,1
938.1234694469011,589.771925152916,2480.0,CLUSTER_1_MEAN,1
944.5985426200313,580.1756264457183,2511.0,CLUSTER_1_MEAN,1
941.7390079236575,580.6118512540435,2542.0,CLUSTER_1_MEAN,1
919.0820551970809,572.037574849459,2573.0,CLUSTER_1_MEAN,1
904.3318354112598,562.7465476590688,2604.0,CLUSTER_1_MEAN,1
915.1708863452847,548.9259094820479,2635.0,CLUSTER_1_MEAN,1
923.3869355662224,550.1544319391011,2666.0,CLUSTER_1_MEAN,1
924.8901358523923,538.9219716725995,2697.0,CLUSTER_1_MEAN,1
923.6146805071721,535.917270530955,2728.0,CLUSTER_1_MEAN,1
927.9142825311473,545.1483613081198,2759.0,CLUSTER_1_MEAN,1
934.4764383785161,542.5218393591618,2790.0,CLUSTER_1_MEAN,1
933.785340046139,531.6763300398922,2821.0,CLUSTER_1_MEAN,1
900.6707342861728,541.1463463179151,2852.0,CLUSTER_1_MEAN,1
870.591539500482,560.662178586256,2883.0,CLUSTER_1_MEAN,1
867.8745448669698,556.9520639393592,2914.0,CLUSTER_1_MEAN,1
867.7716025902798,547.3212445130179,2945.0,CLUSTER_1_MEAN,1
874.3567605575375,533.4409501336936,2976.0,CLUSTER_1_MEAN,1
866.2498874104078,530.1408263833328,3007.0,CLUSTER_1_MEAN,1
843.6548825028218,521.8025590930013,3038.0,CLUSTER_1_MEAN,1
838.1495664550533,514.1187106335964,3069.0,CLUSTER_1_MEAN,1
799.8654330901803,522.8872189162283,3100.0,CLUSTER_1_MEAN,1
764.8023506875242,545.9301129382012,3131.0,CLUSTER_1_MEAN,1
753.8312138869562,545.010572375198,3162.0,CLUSTER_1_MEAN,1
753.906629541636,527.1519995853395,3193.0,CLUSTER_1_MEAN,1
751.9569589611116,510.882037464522,3224.0,CLUSTER_1_MEAN,1
756.1593421816526,495.06046637636285,3255.0,CLUSTER_1_MEAN,1
782.1132921451797,462.30616859962,3286.0,CLUSTER_1_MEAN,1
812.6150556307264,431.0640975626161,3317.0,CLUSTER_1_MEAN,1
825.0297504347694,410.3087183962709,3348.0,CLUSTER_1_MEAN,1
863.6755645242013,361.97854984451385,3379.0,CLUSTER_1_MEAN,1
896.3520631590483,349.47028976877675,3410.0,CLUSTER_1_MEAN,1
906.0387938313443,360.75633886263546,3441.0,CLUSTER_1_MEAN,1
907.9856183417234,379.63421427340955,3472.0,CLUSTER_1_MEAN,1
916.3819178556058,398.3520065309831,3503.0,CLUSTER_1_MEAN,1
926.491481719834,401.0480145954844,3534.0,CLUSTER_1_MEAN,1
928.1839239450413,399.706156042785,3565.0,CLUSTER_1_MEAN,1
935.0487762499876,400.9446107925559,3596.0,CLUSTER_1_MEAN,1
942.0596604724761,382.92413077329144,3627.0,CLUSTER_1_MEAN,1
960.1018888719615,383.7841358251455,3658.0,CLUSTER_1_MEAN,1
975.7446258973204,386.4429881542364,3689.0,CLUSTER_1_MEAN,1
993.8982211387249,381.8072245050393,3720.0,CLUSTER_1_MEAN,1
1006.7327495670977,376.6761975996055,3751.0,CLUSTER_1_MEAN,1
1021.0110595303952,385.80996600963573,3782.0,CLUSTER_1_MEAN,1
1037.6533993291844,405.1917342897658,3813.0,CLUSTER_1_MEAN,1
1054.4160263635147,414.0806768231559,3844.0,CLUSTER_1_MEAN,1
1066.3581158975305,418.0198837997087,3875.0,CLUSTER_1_MEAN,1
1071.8723090533954,426.3288763781374,3906.0,CLUSTER_1_MEAN,1
1070.0356167087732,432.712690813374,3937.0,CLUSTER_1_MEAN,1
