x,y,timestamp,participant,cluster
198.0,828.0,0.0,CLUSTER_3_MEAN,3
207.33333333333334,755.3333333333334,35.0,CLUSTER_3_MEAN,3
221.09677419354838,752.1612903225806,70.0,CLUSTER_3_MEAN,3
212.66666666666666,746.6666666666666,105.0,CLUSTER_3_MEAN,3
211.9,770.3666666666667,140.0,CLUSTER_3_MEAN,3
315.4,1054.6,175.0,CLUSTER_3_MEAN,3
262.52941176470586,1075.235294117647,210.0,CLUSTER_3_MEAN,3
240.0,1056.0,245.0,CLUSTER_3_MEAN,3
406.84375,1104.59375,280.0,CLUSTER_3_MEAN,3
247.93333333333334,1061.2666666666667,315.0,CLUSTER_3_MEAN,3
250.90625,1058.78125,350.0,CLUSTER_3_MEAN,3
235.55172413793105,1058.7586206896551,385.0,CLUSTER_3_MEAN,3
228.8181818181818,1061.4545454545455,420.0,CLUSTER_3_MEAN,3
232.625,1062.875,455.0,CLUSTER_3_MEAN,3
254.6060606060606,1084.6363636363637,490.0,CLUSTER_3_MEAN,3
257.3333333333333,1038.5,525.0,CLUSTER_3_MEAN,3
274.125,1066.75,560.0,CLUSTER_3_MEAN,3
278.7142857142857,1088.857142857143,595.0,CLUSTER_3_MEAN,3
267.2857142857143,1059.2142857142858,630.0,CLUSTER_3_MEAN,3
256.5,1061.2857142857142,665.0,CLUSTER_3_MEAN,3
276.9032258064516,1090.0645161290322,700.0,CLUSTER_3_MEAN,3
267.6969696969697,1069.1515151515152,735.0,CLUSTER_3_MEAN,3
197.61764705882354,1033.1764705882354,770.0,CLUSTER_3_MEAN,3
257.0625,1061.125,805.0,CLUSTER_3_MEAN,3
255.93548387096774,1075.8709677419354,840.0,CLUSTER_3_MEAN,3
277.9655172413793,1087.1724137931035,875.0,CLUSTER_3_MEAN,3
252.5,1079.5,910.0,CLUSTER_3_MEAN,3
377.8333333333333,1142.4333333333334,945.0,CLUSTER_3_MEAN,3
458.6,1160.0,980.0,CLUSTER_3_MEAN,3
466.76666666666665,1133.75,1015.0,CLUSTER_3_MEAN,3
404.9428571428571,1154.7142857142858,1050.0,CLUSTER_3_MEAN,3
318.48387096774195,1096.1935483870968,1085.0,CLUSTER_3_MEAN,3
470.8,1180.2,1120.0,CLUSTER_3_MEAN,3
415.8,896.0666666666667,1155.0,CLUSTER_3_MEAN,3
582.9333333333333,511.8666666666667,1190.0,CLUSTER_3_MEAN,3
810.8,416.7,1225.0,CLUSTER_3_MEAN,3
834.0,419.0,1260.0,CLUSTER_3_MEAN,3
830.1714285714286,422.7142857142857,1295.0,CLUSTER_3_MEAN,3
837.9354838709677,414.741935483871,1330.0,CLUSTER_3_MEAN,3
900.8387096774194,471.19354838709677,1365.0,CLUSTER_3_MEAN,3
926.84375,498.0625,1400.0,CLUSTER_3_MEAN,3
927.4516129032259,519.9032258064516,1435.0,CLUSTER_3_MEAN,3
927.0,530.5,1470.0,CLUSTER_3_MEAN,3
930.8387096774194,520.258064516129,1505.0,CLUSTER_3_MEAN,3
929.125,523.90625,1540.0,CLUSTER_3_MEAN,3
925.483870967742,517.7741935483871,1575.0,CLUSTER_3_MEAN,3
930.8064516129032,577.9354838709677,1610.0,CLUSTER_3_MEAN,3
932.1935483870968,586.0322580645161,1645.0,CLUSTER_3_MEAN,3
930.6129032258065,581.0645161290323,1680.0,CLUSTER_3_MEAN,3
921.483870967742,598.5483870967741,1715.0,CLUSTER_3_MEAN,3
933.741935483871,547.4193548387096,1750.0,CLUSTER_3_MEAN,3
940.1612903225806,489.6774193548387,1785.0,CLUSTER_3_MEAN,3
940.4375,487.6875,1820.0,CLUSTER_3_MEAN,3
941.8125,485.1875,1855.0,CLUSTER_3_MEAN,3
941.1470588235294,482.44117647058823,1890.0,CLUSTER_3_MEAN,3
941.9090909090909,493.8181818181818,1925.0,CLUSTER_3_MEAN,3
936.21875,486.25,1960.0,CLUSTER_3_MEAN,3
943.25,493.25,1995.0,CLUSTER_3_MEAN,3
943.90625,486.25,2030.0,CLUSTER_3_MEAN,3
939.6875,485.0,2065.0,CLUSTER_3_MEAN,3
937.375,492.34375,2100.0,CLUSTER_3_MEAN,3
947.5,487.0,2135.0,CLUSTER_3_MEAN,3
963.0645161290323,489.4516129032258,2170.0,CLUSTER_3_MEAN,3
962.84375,483.09375,2205.0,CLUSTER_3_MEAN,3
955.5,488.9375,2240.0,CLUSTER_3_MEAN,3
960.34375,491.0,2275.0,CLUSTER_3_MEAN,3
957.0625,493.0625,2310.0,CLUSTER_3_MEAN,3
958.375,494.375,2345.0,CLUSTER_3_MEAN,3
956.483870967742,489.7741935483871,2380.0,CLUSTER_3_MEAN,3
964.0,491.3333333333333,2415.0,CLUSTER_3_MEAN,3
962.0,493.70588235294116,2450.0,CLUSTER_3_MEAN,3
962.4375,487.8125,2485.0,CLUSTER_3_MEAN,3
963.5483870967741,490.48387096774195,2520.0,CLUSTER_3_MEAN,3
959.40625,503.53125,2555.0,CLUSTER_3_MEAN,3
958.5483870967741,497.93548387096774,2590.0,CLUSTER_3_MEAN,3
962.5,495.0,2625.0,CLUSTER_3_MEAN,3
963.0,500.0,2660.0,CLUSTER_3_MEAN,3
942.9677419354839,493.258064516129,2695.0,CLUSTER_3_MEAN,3
936.25,497.25,2730.0,CLUSTER_3_MEAN,3
937.34375,504.6875,2765.0,CLUSTER_3_MEAN,3
937.0967741935484,496.51612903225805,2800.0,CLUSTER_3_MEAN,3
938.25,500.1875,2835.0,CLUSTER_3_MEAN,3
940.65625,503.46875,2870.0,CLUSTER_3_MEAN,3
935.5806451612904,502.8709677419355,2905.0,CLUSTER_3_MEAN,3
939.25,497.0,2940.0,CLUSTER_3_MEAN,3
939.03125,511.5,2975.0,CLUSTER_3_MEAN,3
935.5142857142857,504.9142857142857,3010.0,CLUSTER_3_MEAN,3
940.8125,504.46875,3045.0,CLUSTER_3_MEAN,3
938.4375,509.1875,3080.0,CLUSTER_3_MEAN,3
935.4375,506.0625,3115.0,CLUSTER_3_MEAN,3
963.25,455.5,3150.0,CLUSTER_3_MEAN,3
1026.0625,378.15625,3185.0,CLUSTER_3_MEAN,3
1048.1875,354.625,3220.0,CLUSTER_3_MEAN,3
1053.0,359.0,3255.0,CLUSTER_3_MEAN,3
1050.125,356.9375,3290.0,CLUSTER_3_MEAN,3
1050.5757575757575,358.5151515151515,3325.0,CLUSTER_3_MEAN,3
1051.875,350.375,3360.0,CLUSTER_3_MEAN,3
1045.4242424242425,354.6363636363636,3395.0,CLUSTER_3_MEAN,3
1047.15625,354.8125,3430.0,CLUSTER_3_MEAN,3
1051.7575757575758,348.75757575757575,3465.0,CLUSTER_3_MEAN,3
1048.5,350.375,3500.0,CLUSTER_3_MEAN,3
1038.0625,355.15625,3535.0,CLUSTER_3_MEAN,3
1028.3428571428572,337.8857142857143,3570.0,CLUSTER_3_MEAN,3
1027.1818181818182,349.3636363636364,3605.0,CLUSTER_3_MEAN,3
1026.121212121212,345.54545454545456,3640.0,CLUSTER_3_MEAN,3
1029.0,353.0,3675.0,CLUSTER_3_MEAN,3
1029.59375,355.21875,3710.0,CLUSTER_3_MEAN,3
1020.6666666666666,366.6666666666667,3745.0,CLUSTER_3_MEAN,3
1016.0,380.5,3780.0,CLUSTER_3_MEAN,3
1018.4545454545455,376.45454545454544,3815.0,CLUSTER_3_MEAN,3
1020.7575757575758,338.09090909090907,3850.0,CLUSTER_3_MEAN,3
1005.5,254.53125,3885.0,CLUSTER_3_MEAN,3
1005.7272727272727,251.27272727272728,3920.0,CLUSTER_3_MEAN,3
997.0882352941177,260.2647058823529,3955.0,CLUSTER_3_MEAN,3
998.5,263.75,3990.0,CLUSTER_3_MEAN,3
1000.7272727272727,269.42424242424244,4025.0,CLUSTER_3_MEAN,3
996.8181818181819,275.09090909090907,4060.0,CLUSTER_3_MEAN,3
996.6666666666666,283.6666666666667,4095.0,CLUSTER_3_MEAN,3
992.7428571428571,286.0571428571429,4130.0,CLUSTER_3_MEAN,3
995.1142857142858,302.45714285714286,4165.0,CLUSTER_3_MEAN,3
994.2424242424242,310.3939393939394,4200.0,CLUSTER_3_MEAN,3
988.59375,312.875,4235.0,CLUSTER_3_MEAN,3
989.7272727272727,322.09090909090907,4270.0,CLUSTER_3_MEAN,3
988.3636363636364,332.24242424242425,4305.0,CLUSTER_3_MEAN,3
984.0,343.6666666666667,4340.0,CLUSTER_3_MEAN,3
1021.25,299.25,4375.0,CLUSTER_3_MEAN,3
1066.90625,261.90625,4410.0,CLUSTER_3_MEAN,3
1076.6363636363637,247.0909090909091,4445.0,CLUSTER_3_MEAN,3
1082.6470588235295,257.29411764705884,4480.0,CLUSTER_3_MEAN,3
1081.03125,251.25,4515.0,CLUSTER_3_MEAN,3
1080.5454545454545,259.0,4550.0,CLUSTER_3_MEAN,3
1073.0,270.625,4585.0,CLUSTER_3_MEAN,3
1085.71875,329.15625,4620.0,CLUSTER_3_MEAN,3
1084.25,359.0,4655.0,CLUSTER_3_MEAN,3
1081.75,376.9166666666667,4690.0,CLUSTER_3_MEAN,3
1081.2727272727273,378.030303030303,4725.0,CLUSTER_3_MEAN,3
1063.0,378.0,4760.0,CLUSTER_3_MEAN,3
953.34375,402.1875,4795.0,CLUSTER_3_MEAN,3
887.1875,415.3125,4830.0,CLUSTER_3_MEAN,3
880.4545454545455,425.6060606060606,4865.0,CLUSTER_3_MEAN,3
875.625,421.40625,4900.0,CLUSTER_3_MEAN,3
867.5,426.5625,4935.0,CLUSTER_3_MEAN,3
864.09375,436.96875,4970.0,CLUSTER_3_MEAN,3
866.25,437.75,5005.0,CLUSTER_3_MEAN,3
860.5625,448.25,5040.0,CLUSTER_3_MEAN,3
859.9375,446.0625,5075.0,CLUSTER_3_MEAN,3
858.75,455.0,5110.0,CLUSTER_3_MEAN,3
852.5,444.0,5145.0,CLUSTER_3_MEAN,3
848.6969696969697,434.72727272727275,5180.0,CLUSTER_3_MEAN,3
850.28125,444.53125,5215.0,CLUSTER_3_MEAN,3
849.2571428571429,444.8857142857143,5250.0,CLUSTER_3_MEAN,3
849.5,443.75,5285.0,CLUSTER_3_MEAN,3
847.46875,434.71875,5320.0,CLUSTER_3_MEAN,3
841.375,444.25,5355.0,CLUSTER_3_MEAN,3
836.25,458.1875,5390.0,CLUSTER_3_MEAN,3
832.34375,445.84375,5425.0,CLUSTER_3_MEAN,3
792.75,443.0,5460.0,CLUSTER_3_MEAN,3
799.375,439.75,5495.0,CLUSTER_3_MEAN,3
797.9354838709677,445.9032258064516,5530.0,CLUSTER_3_MEAN,3
790.1875,447.5625,5565.0,CLUSTER_3_MEAN,3
789.3125,453.25,5600.0,CLUSTER_3_MEAN,3
787.6774193548387,445.93548387096774,5635.0,CLUSTER_3_MEAN,3
785.25,438.625,5670.0,CLUSTER_3_MEAN,3
779.1875,436.0625,5705.0,CLUSTER_3_MEAN,3
781.4375,427.0625,5740.0,CLUSTER_3_MEAN,3
772.7222222222222,415.6388888888889,5775.0,CLUSTER_3_MEAN,3
770.6363636363636,431.1515151515151,5810.0,CLUSTER_3_MEAN,3
768.9090909090909,425.72727272727275,5845.0,CLUSTER_3_MEAN,3
772.5,429.75,5880.0,CLUSTER_3_MEAN,3
769.6666666666666,430.3333333333333,5915.0,CLUSTER_3_MEAN,3
765.4242424242424,429.3636363636364,5950.0,CLUSTER_3_MEAN,3
763.0,435.8125,5985.0,CLUSTER_3_MEAN,3
761.3636363636364,432.45454545454544,6020.0,CLUSTER_3_MEAN,3
753.125,427.0,6055.0,CLUSTER_3_MEAN,3
752.59375,434.90625,6090.0,CLUSTER_3_MEAN,3
750.8484848484849,437.2121212121212,6125.0,CLUSTER_3_MEAN,3
