participant,set,activity,x,y,timestamp
P05,A,PLAY,1161,722,9167
P05,A,PLAY,1154,729,9198
P05,A,PLAY,1164,738,9227
P05,A,PLAY,996,580,9259
P05,A,PLAY,872,387,9289
P05,A,PLAY,888,339,9320
P05,A,PLAY,890,338,9354
P05,A,PLAY,902,330,9385
P05,A,PLAY,887,332,9417
P05,A,PLAY,896,334,9447
P05,A,PLAY,822,328,9479
P05,A,PLAY,820,340,9510
P05,A,PLAY,825,334,9541
P05,A,PLAY,819,318,9571
P05,A,PLAY,816,343,9601
P05,A,PLAY,830,338,9631
P05,A,PLAY,828,343,9665
P05,A,PLAY,824,341,9696
P05,A,PLAY,817,336,9726
P05,A,PLAY,832,327,9756
P05,A,PLAY,832,333,9785
P05,A,PLAY,837,331,9815
P05,A,PLAY,828,344,9845
P05,A,PLAY,823,342,9874
P05,A,PLAY,823,338,9906
P05,A,PLAY,830,335,9937
P05,A,PLAY,829,330,9967
P05,A,PLAY,830,326,9997
P05,A,PLAY,837,349,10027
P05,A,PLAY,838,338,10057
P05,A,PLAY,833,330,10088
P05,A,PLAY,837,348,10118
P05,A,PLAY,829,348,10150
P05,A,PLAY,832,329,10180
P05,A,PLAY,830,342,10213
P05,A,PLAY,825,329,10245
P05,A,PLAY,825,346,10275
P05,A,PLAY,821,334,10305
P05,A,PLAY,827,318,10336
P05,A,PLAY,809,331,10366
P05,A,PLAY,815,325,10396
P05,A,PLAY,821,335,10428
P05,A,PLAY,814,324,10462
P05,A,PLAY,810,337,10494
P05,A,PLAY,818,324,10525
P05,A,PLAY,814,318,10555
P05,A,PLAY,815,345,10586
P05,A,PLAY,815,333,10616
P05,A,PLAY,817,340,10647
P05,A,PLAY,809,324,10677
P05,A,PLAY,826,330,10708
P05,A,PLAY,817,325,10738
P05,A,PLAY,818,328,10773
P05,A,PLAY,816,336,10804
P05,A,PLAY,817,316,10836
P05,A,PLAY,816,334,10868
P05,A,PLAY,817,325,10899
P05,A,PLAY,812,340,10931
P05,A,PLAY,812,331,10963
P05,A,PLAY,813,330,10994
P05,A,PLAY,820,328,11027
P05,A,PLAY,821,333,11058
P05,A,PLAY,824,336,11088
P05,A,PLAY,829,329,11119
P05,A,PLAY,822,328,11149
P05,A,PLAY,815,336,11180
P05,A,PLAY,817,333,11211
P05,A,PLAY,824,335,11242
P05,A,PLAY,819,325,11272
P05,A,PLAY,811,328,11304
P05,A,PLAY,814,345,11338
P05,A,PLAY,816,337,11370
P05,A,PLAY,808,340,11401
P05,A,PLAY,819,321,11433
P05,A,PLAY,815,331,11463
P05,A,PLAY,824,334,11494
P05,A,PLAY,816,315,11525
P05,A,PLAY,807,328,11556
P05,A,PLAY,810,330,11588
P05,A,PLAY,823,323,11620
P05,A,PLAY,821,320,11650
P05,A,PLAY,816,313,11681
P05,A,PLAY,822,324,11711
P05,A,PLAY,824,326,11742
P05,A,PLAY,819,320,11773
P05,A,PLAY,815,337,11803
P05,A,PLAY,817,332,11833
P05,A,PLAY,816,316,11864
P05,A,PLAY,822,321,11899
P05,A,PLAY,821,317,11930
P05,A,PLAY,821,315,11961
P05,A,PLAY,810,302,11991
P05,A,PLAY,823,314,12023
P05,A,PLAY,815,324,12053
P05,A,PLAY,819,322,12085
P05,A,PLAY,818,331,12116
P05,A,PLAY,814,324,12149
P05,A,PLAY,818,321,12181
P05,A,PLAY,816,324,12212
P05,A,PLAY,831,321,12244
P05,A,PLAY,818,330,12275
P05,A,PLAY,816,343,12307
P05,A,PLAY,811,330,12338
P05,A,PLAY,820,329,12370
P05,A,PLAY,813,335,12401
P05,A,PLAY,824,313,12433
P05,A,PLAY,816,341,12468
P05,A,PLAY,820,341,12501
P05,A,PLAY,819,310,12533
P05,A,PLAY,823,329,12564
P05,A,PLAY,814,325,12596
P05,A,PLAY,818,322,12627
P05,A,PLAY,821,344,12657
P05,A,PLAY,824,329,12689
P05,A,PLAY,817,336,12723
P05,A,PLAY,814,319,12755
P05,A,PLAY,822,327,12786
P05,A,PLAY,811,336,12818
P05,A,PLAY,819,336,12850
P05,A,PLAY,808,332,12881
P05,A,PLAY,822,332,12913
P05,A,PLAY,815,321,12944
P05,A,PLAY,827,327,12975
P05,A,PLAY,816,332,13007
P05,A,PLAY,816,338,13042
P05,A,PLAY,827,343,13074
P05,A,PLAY,826,330,13106
P05,A,PLAY,821,320,13138
P05,A,PLAY,818,336,13170
P05,A,PLAY,817,315,13202
P05,A,PLAY,827,347,13233
P05,A,PLAY,814,327,13267
P05,A,PLAY,822,330,13299
P05,A,PLAY,822,330,13331
P05,A,PLAY,828,333,13362
P05,A,PLAY,824,344,13394
P05,A,PLAY,817,336,13426
P05,A,PLAY,819,344,13458
P05,A,PLAY,817,329,13489
P05,A,PLAY,819,338,13521
P05,A,PLAY,821,328,13552
P05,A,PLAY,832,339,13585
P05,A,PLAY,814,316,13620
P05,A,PLAY,812,326,13652
P05,A,PLAY,817,311,13684
P05,A,PLAY,815,331,13716
P05,A,PLAY,817,322,13748
P05,A,PLAY,813,334,13780
P05,A,PLAY,813,322,13814
P05,A,PLAY,814,320,13847
P05,A,PLAY,818,325,13879
P05,A,PLAY,819,262,13911
P05,A,PLAY,812,271,13943
P05,A,PLAY,806,255,13975
P05,A,PLAY,798,225,14007
P05,A,PLAY,816,225,14038
P05,A,PLAY,805,242,14070
P05,A,PLAY,813,243,14101
P05,A,PLAY,814,235,14133
P05,A,PLAY,801,231,14168
P05,A,PLAY,799,242,14201
P05,A,PLAY,955,270,14232
P05,A,PLAY,936,269,14264
P05,A,PLAY,935,263,14295
P05,A,PLAY,925,280,14327
P05,A,PLAY,925,280,14361
P05,A,PLAY,929,269,14393
P05,A,PLAY,948,264,14425
P05,A,PLAY,936,269,14458
P05,A,PLAY,939,281,14490
P05,A,PLAY,936,258,14522
P05,A,PLAY,942,276,14553
P05,A,PLAY,936,278,14585
P05,A,PLAY,937,263,14616
P05,A,PLAY,934,267,14648
P05,A,PLAY,952,273,14679
P05,A,PLAY,942,277,14714
P05,A,PLAY,943,277,14746
P05,A,PLAY,949,280,14777
P05,A,PLAY,946,276,14809
P05,A,PLAY,944,271,14841
P05,A,PLAY,954,297,14872
P05,A,PLAY,953,321,14903
P05,A,PLAY,959,307,14936
P05,A,PLAY,956,330,14968
P05,A,PLAY,947,319,14999
P05,A,PLAY,955,306,15030
P05,A,PLAY,947,313,15061
P05,A,PLAY,890,351,15091
P05,A,PLAY,897,348,15122
P05,A,PLAY,907,341,15152
P05,A,PLAY,893,346,15184
P05,A,PLAY,890,348,15215
P05,A,PLAY,889,358,15250
P05,A,PLAY,884,346,15283
P05,A,PLAY,898,349,15314
P05,A,PLAY,886,358,15346
P05,A,PLAY,890,328,15377
P05,A,PLAY,883,406,15407
P05,A,PLAY,895,585,15440
P05,A,PLAY,974,718,15470
P05,A,PLAY,989,613,15503
P05,A,PLAY,948,791,15533
P05,A,PLAY,936,711,15563
P05,A,PLAY,953,815,15593
P05,A,PLAY,962,789,15627
P05,A,PLAY,974,677,15657
P05,A,PLAY,1330,935,15687
P05,A,PLAY,1630,1029,15724
P05,A,PLAY,1665,1011,15755
P05,A,PLAY,1665,1003,15786
P05,A,PLAY,1661,1025,15825
P05,A,PLAY,1677,999,15856
P05,A,PLAY,1728,1022,15886
P05,A,PLAY,1673,1052,15916
P05,A,PLAY,1706,1036,15946
P05,A,PLAY,1718,1040,15975
P05,A,PLAY,1691,1054,16005
P05,A,PLAY,1691,1040,16034
P05,A,PLAY,1705,1046,16066
P05,A,PLAY,1712,1047,16095
P05,A,PLAY,1724,1020,16124
P05,A,PLAY,1671,1039,16153
P05,A,PLAY,1306,644,16182
P05,A,PLAY,965,320,16212
P05,A,PLAY,917,272,16242
P05,A,PLAY,925,277,16276
P05,A,PLAY,912,283,16306
P05,A,PLAY,924,282,16337
P05,A,PLAY,911,261,16373
P05,A,PLAY,915,288,16404
P05,A,PLAY,915,266,16434
P05,A,PLAY,940,274,16465
P05,A,PLAY,947,263,16496
P05,A,PLAY,943,290,16526
P05,A,PLAY,948,272,16557
P05,A,PLAY,947,258,16587
P05,A,PLAY,950,280,16619
P05,A,PLAY,955,263,16650
P05,A,PLAY,948,272,16680
P05,A,PLAY,955,270,16710
P05,A,PLAY,950,274,16740
P05,A,PLAY,950,274,16771
P05,A,PLAY,956,260,16800
P05,A,PLAY,945,264,16831
P05,A,PLAY,945,269,16861
P05,A,PLAY,912,269,16892
P05,A,PLAY,910,290,16925
P05,A,PLAY,899,298,16957
P05,A,PLAY,899,277,16987
P05,A,PLAY,900,282,17018
P05,A,PLAY,903,285,17048
P05,A,PLAY,900,300,17080
P05,A,PLAY,903,287,17111
P05,A,PLAY,866,279,17142
P05,A,PLAY,848,247,17175
P05,A,PLAY,848,223,17206
P05,A,PLAY,853,253,17237
P05,A,PLAY,852,241,17267
P05,A,PLAY,853,249,17298
P05,A,PLAY,847,233,17329
P05,A,PLAY,853,252,17361
P05,A,PLAY,846,238,17392
P05,A,PLAY,847,240,17422
P05,A,PLAY,850,256,17452
P05,A,PLAY,847,250,17486
P05,A,PLAY,847,264,17518
P05,A,PLAY,845,245,17548
P05,A,PLAY,853,254,17578
P05,A,PLAY,851,237,17608
P05,A,PLAY,864,233,17638
P05,A,PLAY,861,236,17670
P05,A,PLAY,866,235,17700
P05,A,PLAY,859,223,17732
P05,A,PLAY,887,290,17764
P05,A,PLAY,874,286,17795
P05,A,PLAY,875,283,17826
P05,A,PLAY,867,275,17856
P05,A,PLAY,880,284,17887
P05,A,PLAY,874,288,17918
P05,A,PLAY,883,290,17949
P05,A,PLAY,882,288,17980
P05,A,PLAY,872,277,18011
P05,A,PLAY,878,287,18045
P05,A,PLAY,872,303,18078
P05,A,PLAY,925,282,18110
P05,A,PLAY,928,287,18141
P05,A,PLAY,924,286,18173
P05,A,PLAY,930,293,18205
P05,A,PLAY,930,272,18237
P05,A,PLAY,930,291,18268
P05,A,PLAY,936,285,18302
P05,A,PLAY,928,289,18334
P05,A,PLAY,930,316,18365
P05,A,PLAY,932,288,18397
P05,A,PLAY,886,276,18429
P05,A,PLAY,887,273,18461
P05,A,PLAY,891,265,18492
P05,A,PLAY,891,276,18524
P05,A,PLAY,887,299,18555
P05,A,PLAY,898,290,18590
P05,A,PLAY,893,281,18622
P05,A,PLAY,893,308,18654
P05,A,PLAY,902,298,18686
P05,A,PLAY,889,289,18718
P05,A,PLAY,894,275,18749
P05,A,PLAY,887,289,18781
P05,A,PLAY,896,290,18813
P05,A,PLAY,890,282,18846
P05,A,PLAY,894,279,18878
P05,A,PLAY,893,287,18910
P05,A,PLAY,888,295,18942
P05,A,PLAY,888,274,18975
P05,A,PLAY,887,293,19007
P05,A,PLAY,892,274,19040
P05,A,PLAY,903,287,19071
P05,A,PLAY,902,292,19104
P05,A,PLAY,891,286,19140
P05,A,PLAY,890,293,19173
P05,A,PLAY,902,298,19205
P05,A,PLAY,890,287,19236
P05,A,PLAY,902,281,19268
P05,A,PLAY,892,279,19301
P05,A,PLAY,888,285,19333
P05,A,PLAY,897,290,19366
P05,A,PLAY,897,286,19400
P05,A,PLAY,886,287,19434
P05,A,PLAY,897,284,19466
P05,A,PLAY,888,288,19498
P05,A,PLAY,904,283,19530
P05,A,PLAY,894,293,19561
P05,A,PLAY,895,284,19593
P05,A,PLAY,891,282,19625
P05,A,PLAY,974,275,19656
P05,A,PLAY,949,281,19691
P05,A,PLAY,931,318,19724
P05,A,PLAY,934,320,19758
P05,A,PLAY,922,328,19790
P05,A,PLAY,927,318,19822
P05,A,PLAY,936,321,19855
P05,A,PLAY,925,320,19888
P05,A,PLAY,930,337,19921
P05,A,PLAY,936,308,19956
P05,A,PLAY,922,308,19990
P05,A,PLAY,927,304,20023
P05,A,PLAY,923,312,20057
P05,A,PLAY,927,322,20091
P05,A,PLAY,927,324,20124
P05,A,PLAY,932,320,20157
P05,A,PLAY,923,318,20190
P05,A,PLAY,932,320,20224
P05,A,PLAY,920,312,20259
P05,A,PLAY,926,322,20293
P05,A,PLAY,928,335,20326
P05,A,PLAY,906,408,20358
P05,A,PLAY,918,392,20391
P05,A,PLAY,922,407,20424
P05,A,PLAY,916,384,20457
P05,A,PLAY,913,417,20489
P05,A,PLAY,913,411,20524
P05,A,PLAY,912,416,20556
P05,A,PLAY,921,409,20588
P05,A,PLAY,917,415,20621
P05,A,PLAY,913,401,20654
P05,A,PLAY,911,400,20686
P05,A,PLAY,917,416,20718
P05,A,PLAY,913,405,20751
P05,A,PLAY,919,414,20784
P05,A,PLAY,914,399,20820
P05,A,PLAY,902,406,20854
P05,A,PLAY,897,412,20886
P05,A,PLAY,957,457,20918
P05,A,PLAY,967,455,20951
P05,A,PLAY,955,457,20983
P05,A,PLAY,949,468,21015
P05,A,PLAY,954,460,21047
P05,A,PLAY,951,463,21081
P05,A,PLAY,949,462,21114
P05,A,PLAY,863,379,21145
P05,A,PLAY,883,379,21177
P05,A,PLAY,888,372,21210
P05,A,PLAY,889,376,21242
P05,A,PLAY,895,387,21274
P05,A,PLAY,903,395,21307
P05,A,PLAY,914,401,21339
P05,A,PLAY,923,397,21374
P05,A,PLAY,841,348,21407
P05,A,PLAY,857,345,21438
P05,A,PLAY,870,353,21468
P05,A,PLAY,871,354,21500
P05,A,PLAY,880,360,21531
P05,A,PLAY,882,362,21564
P05,A,PLAY,886,349,21595
P05,A,PLAY,847,363,21629
P05,A,PLAY,819,368,21661
P05,A,PLAY,821,383,21691
P05,A,PLAY,825,385,21723
P05,A,PLAY,822,391,21754
P05,A,PLAY,815,409,21786
P05,A,PLAY,810,408,21817
P05,A,PLAY,806,418,21848
P05,A,PLAY,806,425,21878
P05,A,PLAY,800,434,21909
P05,A,PLAY,807,435,21943
P05,A,PLAY,803,447,21974
P05,A,PLAY,801,466,22005
P05,A,PLAY,806,459,22035
P05,A,PLAY,808,461,22065
P05,A,PLAY,811,474,22096
P05,A,PLAY,823,471,22126
P05,A,PLAY,838,471,22156
P05,A,PLAY,835,473,22188
P05,A,PLAY,821,481,22219
P05,A,PLAY,648,454,22249
P05,A,PLAY,664,434,22280
P05,A,PLAY,668,428,22311
P05,A,PLAY,679,444,22341
P05,A,PLAY,668,442,22371
P05,A,PLAY,696,445,22402
P05,A,PLAY,708,447,22433
P05,A,PLAY,705,456,22463
P05,A,PLAY,721,447,22497
P05,A,PLAY,723,445,22528
P05,A,PLAY,743,451,22558
P05,A,PLAY,745,435,22588
P05,A,PLAY,849,496,22618
P05,A,PLAY,858,496,22648
P05,A,PLAY,870,497,22678
P05,A,PLAY,884,501,22708
P05,A,PLAY,896,487,22740
P05,A,PLAY,901,510,22770
P05,A,PLAY,914,480,22800
P05,A,PLAY,915,494,22830
P05,A,PLAY,805,505,22860
P05,A,PLAY,806,495,22890
P05,A,PLAY,814,492,22920
P05,A,PLAY,818,499,22950
P05,A,PLAY,829,498,22981
P05,A,PLAY,841,494,23012
P05,A,PLAY,845,493,23046
P05,A,PLAY,863,489,23078
P05,A,PLAY,688,446,23108
P05,A,PLAY,676,427,23138
P05,A,PLAY,690,412,23169
P05,A,PLAY,695,418,23200
P05,A,PLAY,707,418,23231
P05,A,PLAY,722,405,23261
P05,A,PLAY,731,435,23294
P05,A,PLAY,770,409,23325
P05,A,PLAY,780,411,23355
P05,A,PLAY,788,411,23386
P05,A,PLAY,808,396,23416
P05,A,PLAY,807,398,23447
P05,A,PLAY,830,393,23477
P05,A,PLAY,830,407,23508
P05,A,PLAY,839,399,23538
P05,A,PLAY,877,383,23569
P05,A,PLAY,902,391,23602
P05,A,PLAY,901,391,23634
P05,A,PLAY,910,389,23664
P05,A,PLAY,920,397,23695
P05,A,PLAY,856,372,23725
P05,A,PLAY,795,349,23756
P05,A,PLAY,811,353,23786
P05,A,PLAY,810,356,23817
P05,A,PLAY,824,359,23849
P05,A,PLAY,834,347,23881
P05,A,PLAY,851,356,23912
P05,A,PLAY,862,361,23943
P05,A,PLAY,876,351,23974
P05,A,PLAY,883,356,24005
P05,A,PLAY,889,350,24036
P05,A,PLAY,897,374,24066
P05,A,PLAY,904,370,24097
P05,A,PLAY,907,368,24127
P05,A,PLAY,924,351,24161
P05,A,PLAY,929,353,24192
P05,A,PLAY,930,349,24222
P05,A,PLAY,938,370,24252
P05,A,PLAY,937,373,24283
P05,A,PLAY,947,365,24314
P05,A,PLAY,959,369,24345
P05,A,PLAY,906,295,24375
P05,A,PLAY,935,268,24407
P05,A,PLAY,949,268,24438
P05,A,PLAY,953,268,24469
P05,A,PLAY,953,277,24500
P05,A,PLAY,970,280,24530
P05,A,PLAY,979,282,24562
P05,A,PLAY,851,355,24593
P05,A,PLAY,859,337,24624
P05,A,PLAY,864,348,24654
P05,A,PLAY,874,360,24686
P05,A,PLAY,879,363,24721
P05,A,PLAY,898,359,24753
P05,A,PLAY,897,376,24786
P05,A,PLAY,911,380,24817
P05,A,PLAY,911,388,24848
P05,A,PLAY,913,377,24879
P05,A,PLAY,992,340,24911
P05,A,PLAY,1030,280,24941
P05,A,PLAY,1030,294,24974
P05,A,PLAY,1029,295,25007
P05,A,PLAY,1023,308,25039
P05,A,PLAY,1018,331,25071
P05,A,PLAY,1016,334,25102
P05,A,PLAY,1002,332,25134
P05,A,PLAY,991,332,25164
P05,A,PLAY,991,340,25196
P05,A,PLAY,986,349,25227
P05,A,PLAY,963,346,25258
P05,A,PLAY,963,349,25292
P05,A,PLAY,957,357,25323
P05,A,PLAY,954,369,25355
P05,A,PLAY,950,390,25387
P05,A,PLAY,939,376,25418
P05,A,PLAY,915,335,25449
P05,A,PLAY,900,362,25479
P05,A,PLAY,897,353,25512
P05,A,PLAY,884,370,25543
P05,A,PLAY,874,371,25573
