participant,set,activity,x,y,timestamp
P07,B,PLAY,649,388,6890
P07,B,PLAY,699,379,6920
P07,B,PLAY,668,395,6949
P07,B,PLAY,672,387,6979
P07,B,PLAY,666,398,7009
P07,B,PLAY,667,387,7039
P07,B,PLAY,680,372,7069
P07,B,PLAY,679,378,7099
P07,B,PLAY,672,382,7129
P07,B,PLAY,669,382,7159
P07,B,PLAY,676,373,7188
P07,B,PLAY,677,374,7220
P07,B,PLAY,680,388,7250
P07,B,PLAY,666,373,7280
P07,B,PLAY,639,387,7310
P07,B,PLAY,624,387,7340
P07,B,PLAY,619,382,7369
P07,B,PLAY,621,388,7399
P07,B,PLAY,627,390,7429
P07,B,PLAY,626,399,7459
P07,B,PLAY,643,382,7489
P07,B,PLAY,661,382,7519
P07,B,PLAY,648,367,7548
P07,B,PLAY,651,361,7578
P07,B,PLAY,654,356,7608
P07,B,PLAY,660,358,7638
P07,B,PLAY,659,361,7668
P07,B,PLAY,656,367,7698
P07,B,PLAY,661,360,7728
P07,B,PLAY,656,358,7759
P07,B,PLAY,655,368,7790
P07,B,PLAY,661,361,7820
P07,B,PLAY,661,364,7850
P07,B,PLAY,655,360,7881
P07,B,PLAY,665,357,7912
P07,B,PLAY,657,363,7943
P07,B,PLAY,651,360,7974
P07,B,PLAY,646,354,8005
P07,B,PLAY,669,352,8036
P07,B,PLAY,663,373,8068
P07,B,PLAY,702,361,8099
P07,B,PLAY,696,359,8131
P07,B,PLAY,706,359,8163
P07,B,PLAY,701,355,8195
P07,B,PLAY,699,360,8227
P07,B,PLAY,635,353,8259
P07,B,PLAY,666,356,8291
P07,B,PLAY,666,349,8324
P07,B,PLAY,667,355,8356
P07,B,PLAY,658,354,8387
P07,B,PLAY,667,364,8417
P07,B,PLAY,664,364,8449
P07,B,PLAY,667,358,8481
P07,B,PLAY,673,349,8513
P07,B,PLAY,663,360,8545
P07,B,PLAY,661,359,8577
P07,B,PLAY,656,360,8609
P07,B,PLAY,662,354,8640
P07,B,PLAY,652,358,8672
P07,B,PLAY,672,354,8703
P07,B,PLAY,668,353,8735
P07,B,PLAY,670,365,8767
P07,B,PLAY,663,352,8799
P07,B,PLAY,673,360,8830
P07,B,PLAY,664,360,8862
P07,B,PLAY,672,355,8895
P07,B,PLAY,666,355,8926
P07,B,PLAY,670,358,8959
P07,B,PLAY,677,355,8991
P07,B,PLAY,678,359,9022
P07,B,PLAY,681,356,9054
P07,B,PLAY,675,357,9086
P07,B,PLAY,680,354,9118
P07,B,PLAY,674,359,9150
P07,B,PLAY,676,368,9182
P07,B,PLAY,682,350,9213
P07,B,PLAY,672,354,9245
P07,B,PLAY,670,354,9276
P07,B,PLAY,678,367,9307
P07,B,PLAY,674,364,9339
P07,B,PLAY,677,356,9371
P07,B,PLAY,681,365,9403
P07,B,PLAY,687,355,9435
P07,B,PLAY,693,358,9467
P07,B,PLAY,690,354,9498
P07,B,PLAY,681,365,9529
P07,B,PLAY,681,353,9560
P07,B,PLAY,691,349,9590
P07,B,PLAY,688,358,9622
P07,B,PLAY,679,356,9653
P07,B,PLAY,689,362,9686
P07,B,PLAY,690,378,9717
P07,B,PLAY,682,375,9749
P07,B,PLAY,684,374,9781
P07,B,PLAY,688,382,9812
P07,B,PLAY,691,377,9843
P07,B,PLAY,674,366,9874
P07,B,PLAY,688,360,9906
P07,B,PLAY,686,356,9936
P07,B,PLAY,682,353,9967
P07,B,PLAY,688,370,10000
P07,B,PLAY,663,364,10032
P07,B,PLAY,656,368,10064
P07,B,PLAY,658,366,10095
P07,B,PLAY,651,382,10125
P07,B,PLAY,654,384,10155
P07,B,PLAY,642,368,10186
P07,B,PLAY,646,375,10217
P07,B,PLAY,645,375,10248
P07,B,PLAY,653,365,10280
P07,B,PLAY,659,368,10311
P07,B,PLAY,655,381,10343
P07,B,PLAY,662,363,10374
P07,B,PLAY,651,366,10405
P07,B,PLAY,643,360,10436
P07,B,PLAY,656,368,10467
P07,B,PLAY,644,358,10498
P07,B,PLAY,663,369,10528
P07,B,PLAY,657,362,10562
P07,B,PLAY,669,358,10593
P07,B,PLAY,664,356,10625
P07,B,PLAY,673,361,10656
P07,B,PLAY,671,352,10688
P07,B,PLAY,669,340,10719
P07,B,PLAY,678,350,10751
P07,B,PLAY,673,354,10782
P07,B,PLAY,721,339,10814
P07,B,PLAY,707,332,10845
P07,B,PLAY,703,347,10877
P07,B,PLAY,707,337,10908
P07,B,PLAY,703,330,10940
P07,B,PLAY,698,336,10972
P07,B,PLAY,695,332,11004
P07,B,PLAY,700,329,11036
P07,B,PLAY,704,342,11068
P07,B,PLAY,704,332,11099
P07,B,PLAY,710,343,11134
P07,B,PLAY,709,331,11167
P07,B,PLAY,747,334,11199
P07,B,PLAY,747,346,11230
P07,B,PLAY,741,356,11262
P07,B,PLAY,743,341,11295
P07,B,PLAY,741,340,11329
P07,B,PLAY,741,339,11361
P07,B,PLAY,756,344,11393
P07,B,PLAY,756,333,11426
P07,B,PLAY,747,342,11459
P07,B,PLAY,749,340,11491
P07,B,PLAY,744,357,11523
P07,B,PLAY,740,341,11554
P07,B,PLAY,754,346,11587
P07,B,PLAY,745,356,11619
P07,B,PLAY,760,346,11650
P07,B,PLAY,742,357,11684
P07,B,PLAY,740,354,11716
P07,B,PLAY,739,346,11747
P07,B,PLAY,741,351,11779
P07,B,PLAY,750,350,11810
P07,B,PLAY,744,362,11841
P07,B,PLAY,749,340,11872
P07,B,PLAY,745,345,11903
P07,B,PLAY,748,353,11934
P07,B,PLAY,751,358,11965
P07,B,PLAY,821,360,11996
P07,B,PLAY,811,374,12027
P07,B,PLAY,816,387,12058
P07,B,PLAY,812,369,12088
P07,B,PLAY,810,368,12119
P07,B,PLAY,812,395,12149
P07,B,PLAY,824,392,12179
P07,B,PLAY,817,399,12210
P07,B,PLAY,814,384,12241
P07,B,PLAY,831,399,12272
P07,B,PLAY,810,389,12303
P07,B,PLAY,819,403,12333
P07,B,PLAY,823,374,12364
P07,B,PLAY,819,393,12395
P07,B,PLAY,815,380,12426
P07,B,PLAY,781,363,12458
P07,B,PLAY,794,387,12488
P07,B,PLAY,788,377,12519
P07,B,PLAY,791,370,12549
P07,B,PLAY,801,384,12580
P07,B,PLAY,798,371,12610
P07,B,PLAY,805,393,12640
P07,B,PLAY,804,388,12671
P07,B,PLAY,808,377,12701
P07,B,PLAY,792,374,12731
P07,B,PLAY,806,388,12761
P07,B,PLAY,821,385,12792
P07,B,PLAY,825,374,12823
P07,B,PLAY,800,388,12854
P07,B,PLAY,804,394,12884
P07,B,PLAY,816,383,12914
P07,B,PLAY,805,381,12944
P07,B,PLAY,805,389,12974
P07,B,PLAY,831,392,13004
P07,B,PLAY,820,390,13033
P07,B,PLAY,820,389,13063
P07,B,PLAY,824,384,13093
P07,B,PLAY,808,412,13123
P07,B,PLAY,849,385,13153
P07,B,PLAY,866,392,13183
P07,B,PLAY,860,389,13214
P07,B,PLAY,857,401,13245
P07,B,PLAY,860,392,13275
P07,B,PLAY,857,393,13305
P07,B,PLAY,847,367,13337
P07,B,PLAY,853,386,13367
P07,B,PLAY,847,398,13397
P07,B,PLAY,836,415,13428
P07,B,PLAY,825,425,13458
P07,B,PLAY,822,433,13488
P07,B,PLAY,835,422,13518
P07,B,PLAY,830,424,13548
P07,B,PLAY,830,433,13579
P07,B,PLAY,830,427,13612
P07,B,PLAY,836,425,13644
P07,B,PLAY,844,431,13675
P07,B,PLAY,837,420,13706
P07,B,PLAY,835,433,13737
P07,B,PLAY,827,437,13774
P07,B,PLAY,838,408,13804
P07,B,PLAY,835,426,13835
P07,B,PLAY,851,412,13865
P07,B,PLAY,840,425,13920
P07,B,PLAY,842,423,14010
P07,B,PLAY,799,396,14087
P07,B,PLAY,769,362,14199
P07,B,PLAY,771,363,14266
P07,B,PLAY,765,359,14303
P07,B,PLAY,757,360,14334
P07,B,PLAY,755,364,14364
P07,B,PLAY,776,380,14397
P07,B,PLAY,773,359,14427
P07,B,PLAY,764,370,14457
P07,B,PLAY,743,362,14487
P07,B,PLAY,730,350,14518
P07,B,PLAY,746,366,14549
P07,B,PLAY,738,360,14579
P07,B,PLAY,750,366,14608
P07,B,PLAY,746,358,14638
P07,B,PLAY,742,358,14670
P07,B,PLAY,737,364,14699
P07,B,PLAY,747,372,14729
P07,B,PLAY,743,376,14761
P07,B,PLAY,744,372,14790
P07,B,PLAY,746,373,14822
P07,B,PLAY,746,361,14852
P07,B,PLAY,739,378,14881
P07,B,PLAY,755,369,14911
P07,B,PLAY,746,357,14940
P07,B,PLAY,746,366,14970
P07,B,PLAY,744,367,15000
P07,B,PLAY,741,363,15031
P07,B,PLAY,728,410,15064
P07,B,PLAY,772,345,15095
P07,B,PLAY,764,375,15125
P07,B,PLAY,780,361,15155
P07,B,PLAY,757,372,15185
P07,B,PLAY,763,370,15215
P07,B,PLAY,763,376,15244
P07,B,PLAY,765,368,15274
P07,B,PLAY,759,372,15304
P07,B,PLAY,762,363,15334
P07,B,PLAY,767,364,15365
P07,B,PLAY,712,420,15395
P07,B,PLAY,763,373,15424
P07,B,PLAY,760,373,15454
P07,B,PLAY,742,367,15484
P07,B,PLAY,757,355,15514
P07,B,PLAY,759,366,15544
P07,B,PLAY,776,366,15574
P07,B,PLAY,749,364,15606
P07,B,PLAY,736,375,15637
P07,B,PLAY,730,368,15667
P07,B,PLAY,736,368,15696
P07,B,PLAY,728,356,15726
P07,B,PLAY,726,363,15756
P07,B,PLAY,736,381,15787
P07,B,PLAY,735,370,15817
P07,B,PLAY,729,372,15848
P07,B,PLAY,730,351,15878
P07,B,PLAY,736,374,15909
P07,B,PLAY,730,361,15938
P07,B,PLAY,727,375,15968
P07,B,PLAY,722,380,15998
P07,B,PLAY,735,376,16028
P07,B,PLAY,730,379,16058
P07,B,PLAY,724,376,16088
P07,B,PLAY,726,387,16118
P07,B,PLAY,730,371,16150
P07,B,PLAY,736,378,16180
P07,B,PLAY,731,370,16210
P07,B,PLAY,723,376,16240
P07,B,PLAY,730,384,16270
P07,B,PLAY,733,365,16300
P07,B,PLAY,737,383,16330
P07,B,PLAY,740,377,16360
P07,B,PLAY,674,362,16390
P07,B,PLAY,705,384,16420
P07,B,PLAY,702,384,16450
P07,B,PLAY,695,376,16480
P07,B,PLAY,698,384,16510
P07,B,PLAY,695,377,16540
P07,B,PLAY,706,380,16570
P07,B,PLAY,707,370,16600
P07,B,PLAY,716,373,16632
P07,B,PLAY,707,379,16663
P07,B,PLAY,707,376,16696
P07,B,PLAY,699,368,16726
P07,B,PLAY,702,376,16759
P07,B,PLAY,710,381,16789
P07,B,PLAY,704,369,16819
P07,B,PLAY,709,374,16849
P07,B,PLAY,709,365,16879
P07,B,PLAY,708,383,16909
P07,B,PLAY,721,374,16941
P07,B,PLAY,724,378,16971
P07,B,PLAY,714,380,17001
P07,B,PLAY,715,377,17031
P07,B,PLAY,728,384,17061
P07,B,PLAY,721,362,17091
P07,B,PLAY,728,373,17121
P07,B,PLAY,719,374,17152
P07,B,PLAY,714,387,17182
P07,B,PLAY,726,371,17212
P07,B,PLAY,710,374,17245
P07,B,PLAY,714,383,17276
P07,B,PLAY,718,386,17306
P07,B,PLAY,715,389,17337
P07,B,PLAY,709,384,17367
P07,B,PLAY,712,392,17398
P07,B,PLAY,717,384,17428
P07,B,PLAY,687,381,17458
P07,B,PLAY,703,370,17489
P07,B,PLAY,698,388,17519
P07,B,PLAY,697,393,17550
P07,B,PLAY,698,385,17580
P07,B,PLAY,687,374,17610
P07,B,PLAY,688,377,17641
P07,B,PLAY,681,380,17673
P07,B,PLAY,693,368,17704
P07,B,PLAY,686,373,17734
P07,B,PLAY,696,385,17765
P07,B,PLAY,686,367,17798
P07,B,PLAY,684,365,17830
P07,B,PLAY,690,369,17861
P07,B,PLAY,694,371,17892
P07,B,PLAY,691,372,17923
P07,B,PLAY,696,365,17953
P07,B,PLAY,689,369,17984
P07,B,PLAY,694,375,18016
P07,B,PLAY,710,375,18046
P07,B,PLAY,712,368,18077
P07,B,PLAY,710,375,18108
P07,B,PLAY,709,356,18139
P07,B,PLAY,709,378,18170
P07,B,PLAY,707,377,18201
P07,B,PLAY,703,377,18231
P07,B,PLAY,709,370,18262
P07,B,PLAY,702,367,18292
P07,B,PLAY,702,371,18323
P07,B,PLAY,716,365,18356
P07,B,PLAY,708,371,18386
P07,B,PLAY,710,355,18417
P07,B,PLAY,713,376,18448
P07,B,PLAY,715,373,18479
P07,B,PLAY,704,366,18510
P07,B,PLAY,713,367,18542
P07,B,PLAY,719,369,18573
P07,B,PLAY,717,365,18603
P07,B,PLAY,713,376,18634
P07,B,PLAY,710,362,18665
P07,B,PLAY,774,357,18696
P07,B,PLAY,774,363,18727
P07,B,PLAY,766,354,18758
P07,B,PLAY,778,362,18789
P07,B,PLAY,762,363,18820
P07,B,PLAY,776,356,18851
P07,B,PLAY,775,365,18882
P07,B,PLAY,769,369,18915
P07,B,PLAY,779,363,18946
P07,B,PLAY,769,362,18977
P07,B,PLAY,751,367,19008
P07,B,PLAY,759,359,19038
P07,B,PLAY,749,369,19069
P07,B,PLAY,751,362,19100
P07,B,PLAY,750,365,19131
P07,B,PLAY,749,356,19162
P07,B,PLAY,754,362,19193
P07,B,PLAY,752,361,19224
P07,B,PLAY,748,367,19255
P07,B,PLAY,744,367,19287
P07,B,PLAY,751,370,19318
P07,B,PLAY,749,367,19349
P07,B,PLAY,750,368,19381
P07,B,PLAY,757,366,19413
P07,B,PLAY,758,355,19443
P07,B,PLAY,750,377,19476
P07,B,PLAY,756,373,19507
P07,B,PLAY,754,368,19538
P07,B,PLAY,755,368,19568
P07,B,PLAY,749,361,19599
P07,B,PLAY,747,359,19630
P07,B,PLAY,751,365,19660
P07,B,PLAY,758,365,19691
P07,B,PLAY,750,364,19721
P07,B,PLAY,760,359,19752
P07,B,PLAY,752,359,19782
P07,B,PLAY,753,368,19813
P07,B,PLAY,756,374,19843
P07,B,PLAY,755,354,19874
P07,B,PLAY,752,367,19906
P07,B,PLAY,851,415,19937
P07,B,PLAY,871,387,19968
P07,B,PLAY,873,412,19998
P07,B,PLAY,881,418,20031
P07,B,PLAY,871,416,20062
P07,B,PLAY,875,405,20093
P07,B,PLAY,876,411,20123
P07,B,PLAY,880,417,20154
P07,B,PLAY,874,417,20185
P07,B,PLAY,878,399,20216
P07,B,PLAY,882,408,20247
P07,B,PLAY,870,408,20278
P07,B,PLAY,862,416,20308
P07,B,PLAY,880,401,20338
P07,B,PLAY,880,415,20369
P07,B,PLAY,865,416,20399
P07,B,PLAY,781,422,20429
P07,B,PLAY,794,431,20459
P07,B,PLAY,793,436,20489
P07,B,PLAY,779,444,20519
P07,B,PLAY,792,438,20550
P07,B,PLAY,790,438,20582
P07,B,PLAY,794,441,20612
P07,B,PLAY,800,443,20643
P07,B,PLAY,789,442,20673
P07,B,PLAY,806,454,20703
P07,B,PLAY,851,418,20733
P07,B,PLAY,860,415,20763
P07,B,PLAY,852,408,20793
P07,B,PLAY,861,409,20824
P07,B,PLAY,859,409,20854
P07,B,PLAY,857,391,20884
P07,B,PLAY,856,412,20915
P07,B,PLAY,862,405,20945
P07,B,PLAY,863,425,20975
P07,B,PLAY,870,397,21005
P07,B,PLAY,864,404,21036
P07,B,PLAY,868,393,21067
P07,B,PLAY,859,417,21097
P07,B,PLAY,867,400,21130
P07,B,PLAY,859,410,21161
P07,B,PLAY,869,401,21192
P07,B,PLAY,865,402,21222
P07,B,PLAY,866,403,21252
P07,B,PLAY,859,414,21282
P07,B,PLAY,860,416,21312
P07,B,PLAY,858,428,21342
P07,B,PLAY,864,426,21372
P07,B,PLAY,887,397,21402
P07,B,PLAY,887,415,21432
P07,B,PLAY,874,414,21464
P07,B,PLAY,890,419,21494
P07,B,PLAY,902,436,21524
P07,B,PLAY,880,425,21554
P07,B,PLAY,896,412,21584
P07,B,PLAY,896,424,21614
P07,B,PLAY,885,414,21644
P07,B,PLAY,875,443,21676
P07,B,PLAY,889,414,21706
P07,B,PLAY,890,419,21736
P07,B,PLAY,896,421,21766
P07,B,PLAY,897,423,21797
P07,B,PLAY,903,413,21827
P07,B,PLAY,886,420,21857
P07,B,PLAY,955,401,21891
P07,B,PLAY,943,397,21921
P07,B,PLAY,966,416,21951
P07,B,PLAY,961,385,21981
P07,B,PLAY,973,394,22011
P07,B,PLAY,953,401,22041
P07,B,PLAY,972,365,22071
P07,B,PLAY,958,408,22101
P07,B,PLAY,965,396,22131
P07,B,PLAY,965,392,22162
P07,B,PLAY,977,417,22192
P07,B,PLAY,970,398,22224
P07,B,PLAY,981,408,22255
P07,B,PLAY,973,411,22285
P07,B,PLAY,974,393,22315
P07,B,PLAY,994,410,22345
P07,B,PLAY,1107,425,22375
P07,B,PLAY,1099,443,22405
P07,B,PLAY,1121,421,22435
P07,B,PLAY,1109,414,22465
P07,B,PLAY,1099,423,22495
P07,B,PLAY,1101,415,22525
P07,B,PLAY,1097,410,22555
P07,B,PLAY,1101,409,22585
P07,B,PLAY,1091,410,22615
P07,B,PLAY,1088,406,22645
P07,B,PLAY,1082,422,22676
P07,B,PLAY,1076,411,22706
P07,B,PLAY,1073,424,22736
P07,B,PLAY,1069,412,22766
P07,B,PLAY,1077,416,22798
P07,B,PLAY,1056,424,22829
P07,B,PLAY,1063,414,22859
P07,B,PLAY,1062,401,22889
P07,B,PLAY,1059,402,22919
P07,B,PLAY,1062,419,22949
P07,B,PLAY,1057,432,22980
P07,B,PLAY,1041,418,23010
P07,B,PLAY,1044,417,23040
P07,B,PLAY,1045,427,23070
P07,B,PLAY,1032,420,23100
P07,B,PLAY,1037,426,23130
P07,B,PLAY,1036,416,23161
P07,B,PLAY,1020,413,23191
P07,B,PLAY,1025,418,23221
P07,B,PLAY,1019,415,23251
P07,B,PLAY,1011,420,23281
P07,B,PLAY,1019,430,23311
P07,B,PLAY,1010,418,23342
P07,B,PLAY,1016,402,23373
P07,B,PLAY,1003,418,23403
P07,B,PLAY,999,417,23433
P07,B,PLAY,999,401,23463
P07,B,PLAY,1005,407,23493
P07,B,PLAY,1007,411,23523
P07,B,PLAY,996,415,23553
P07,B,PLAY,998,404,23583
P07,B,PLAY,990,414,23613
P07,B,PLAY,978,418,23643
P07,B,PLAY,983,415,23673
P07,B,PLAY,986,410,23703
P07,B,PLAY,978,410,23733
P07,B,PLAY,981,408,23763
P07,B,PLAY,964,414,23793
P07,B,PLAY,977,408,23823
P07,B,PLAY,976,414,23853
P07,B,PLAY,975,406,23883
P07,B,PLAY,961,381,23915
P07,B,PLAY,957,364,23945
P07,B,PLAY,962,364,23975
P07,B,PLAY,960,358,24005
P07,B,PLAY,969,364,24035
P07,B,PLAY,951,366,24065
P07,B,PLAY,953,389,24094
P07,B,PLAY,950,364,24125
P07,B,PLAY,952,368,24155
P07,B,PLAY,956,359,24184
P07,B,PLAY,961,347,24214
P07,B,PLAY,957,361,24244
P07,B,PLAY,953,358,24274
P07,B,PLAY,953,347,24304
P07,B,PLAY,956,372,24334
P07,B,PLAY,956,364,24364
P07,B,PLAY,966,355,24394
P07,B,PLAY,957,356,24424
P07,B,PLAY,969,361,24456
P07,B,PLAY,977,364,24486
P07,B,PLAY,953,372,24516
P07,B,PLAY,957,362,24546
P07,B,PLAY,953,353,24576
P07,B,PLAY,955,350,24606
P07,B,PLAY,957,355,24636
P07,B,PLAY,945,374,24666
P07,B,PLAY,946,362,24696
P07,B,PLAY,945,359,24726
P07,B,PLAY,952,365,24757
P07,B,PLAY,950,353,24787
P07,B,PLAY,942,364,24817
P07,B,PLAY,931,351,24847
P07,B,PLAY,928,365,24877
P07,B,PLAY,940,370,24908
P07,B,PLAY,942,356,24938
P07,B,PLAY,938,354,24968
P07,B,PLAY,934,369,25000
P07,B,PLAY,937,369,25031
P07,B,PLAY,934,370,25061
P07,B,PLAY,937,355,25091
P07,B,PLAY,932,361,25121
