participant,set,activity,x,y,timestamp
P12,C,READ,737,614,139916
P12,C,READ,728,610,139947
P12,C,READ,734,612,139979
P12,C,READ,736,614,140010
P12,C,READ,738,607,140040
P12,C,READ,739,614,140073
P12,C,READ,734,604,140105
P12,C,READ,741,604,140136
P12,C,READ,733,619,140168
P12,C,READ,741,606,140199
P12,C,READ,748,630,140230
P12,C,READ,735,617,140261
P12,C,READ,737,609,140293
P12,C,READ,742,608,140324
P12,C,READ,746,624,140356
P12,C,READ,748,610,140387
P12,C,READ,748,608,140417
P12,C,READ,749,608,140448
P12,C,READ,750,609,140480
P12,C,READ,755,604,140511
P12,C,READ,750,615,140541
P12,C,READ,754,591,140572
P12,C,READ,745,610,140604
P12,C,READ,744,607,140636
P12,C,READ,743,611,140668
P12,C,READ,743,612,140699
P12,C,READ,755,616,140730
P12,C,READ,752,616,140760
P12,C,READ,753,603,140791
P12,C,READ,740,603,140821
P12,C,READ,751,619,140851
P12,C,READ,753,610,140881
P12,C,READ,744,608,140913
P12,C,READ,750,607,140944
P12,C,READ,755,602,140976
P12,C,READ,745,611,141008
P12,C,READ,747,590,141039
P12,C,READ,752,591,141071
P12,C,READ,747,587,141102
P12,C,READ,740,590,141133
P12,C,READ,744,582,141165
P12,C,READ,756,607,141198
P12,C,READ,746,602,141232
P12,C,READ,734,596,141264
P12,C,READ,752,578,141296
P12,C,READ,757,589,141327
P12,C,READ,757,586,141358
P12,C,READ,725,626,141390
P12,C,READ,733,646,141421
P12,C,READ,739,656,141453
P12,C,READ,732,663,141486
P12,C,READ,733,643,141519
P12,C,READ,733,646,141552
P12,C,READ,740,630,141585
P12,C,READ,735,650,141619
P12,C,READ,741,640,141652
P12,C,READ,749,633,141685
P12,C,READ,746,613,141719
P12,C,READ,750,630,141753
P12,C,READ,749,622,141789
P12,C,READ,748,616,141823
P12,C,READ,741,637,141856
P12,C,READ,750,616,141889
P12,C,READ,741,610,141921
P12,C,READ,752,613,141954
P12,C,READ,735,637,141986
P12,C,READ,743,603,142018
P12,C,READ,749,609,142046
P12,C,READ,743,628,142078
P12,C,READ,740,616,142110
P12,C,READ,743,608,142142
P12,C,READ,749,611,142170
P12,C,READ,747,597,142202
P12,C,READ,740,611,142234
P12,C,READ,879,637,142266
P12,C,READ,949,633,142298
P12,C,READ,967,624,142333
P12,C,READ,949,621,142366
P12,C,READ,964,615,142398
P12,C,READ,962,599,142429
P12,C,READ,955,626,142460
P12,C,READ,938,603,142492
P12,C,READ,800,619,142524
P12,C,READ,804,620,142556
P12,C,READ,794,621,142588
P12,C,READ,796,629,142619
P12,C,READ,793,624,142651
P12,C,READ,796,607,142682
P12,C,READ,797,622,142714
P12,C,READ,781,622,142747
P12,C,READ,722,621,142779
P12,C,READ,723,625,142811
P12,C,READ,732,605,142843
P12,C,READ,708,621,142876
P12,C,READ,715,615,142911
P12,C,READ,505,619,142944
P12,C,READ,737,568,143755
P12,C,READ,736,585,143793
P12,C,READ,734,586,143826
P12,C,READ,744,589,143859
P12,C,READ,777,621,143891
P12,C,READ,765,607,143923
P12,C,READ,768,602,143955
P12,C,READ,754,623,143986
P12,C,READ,760,610,144018
P12,C,READ,771,614,144054
P12,C,READ,773,616,144087
P12,C,READ,765,601,144119
P12,C,READ,770,603,144151
P12,C,READ,763,602,144182
P12,C,READ,764,603,144214
P12,C,READ,764,609,144245
P12,C,READ,758,595,144277
P12,C,READ,763,607,144309
P12,C,READ,867,607,144340
P12,C,READ,1062,594,144371
P12,C,READ,1057,587,144404
P12,C,READ,1057,600,144436
P12,C,READ,1067,598,144467
P12,C,READ,1067,587,144500
P12,C,READ,1066,614,144532
P12,C,READ,1069,591,144564
P12,C,READ,1066,603,144595
P12,C,READ,1067,602,144630
P12,C,READ,1068,600,144662
P12,C,READ,1063,614,144693
P12,C,READ,1063,598,144724
P12,C,READ,1062,587,144755
P12,C,READ,1007,599,144785
P12,C,READ,771,631,144816
P12,C,READ,764,629,144847
P12,C,READ,767,631,144880
P12,C,READ,759,625,144911
P12,C,READ,762,622,144943
P12,C,READ,760,626,144974
P12,C,READ,761,631,145006
P12,C,READ,767,614,145038
P12,C,READ,1016,634,145070
P12,C,READ,1057,602,145102
P12,C,READ,1038,600,145135
P12,C,READ,1043,587,145170
P12,C,READ,1035,592,145203
P12,C,READ,1045,595,145235
P12,C,READ,1054,596,145265
P12,C,READ,1042,611,145296
P12,C,READ,874,616,145327
P12,C,READ,805,598,145359
P12,C,READ,797,583,145391
P12,C,READ,798,592,145423
P12,C,READ,792,587,145455
P12,C,READ,798,605,145487
P12,C,READ,886,611,145519
P12,C,READ,1143,592,145551
P12,C,READ,1147,582,145584
P12,C,READ,1153,592,145616
P12,C,READ,1146,573,145648
P12,C,READ,1149,580,145679
P12,C,READ,1161,568,145714
P12,C,READ,1149,567,145748
P12,C,READ,1158,585,145780
P12,C,READ,1155,579,145812
P12,C,READ,1179,577,145844
P12,C,READ,1188,582,145874
P12,C,READ,1186,599,145906
P12,C,READ,1180,587,145937
P12,C,READ,1180,589,145969
P12,C,READ,1184,585,146000
P12,C,READ,900,617,146031
P12,C,READ,744,689,146062
P12,C,READ,744,668,146095
P12,C,READ,735,637,146122
P12,C,READ,738,656,146155
P12,C,READ,730,661,146187
P12,C,READ,730,656,146218
P12,C,READ,733,663,146253
P12,C,READ,726,656,146285
P12,C,READ,764,652,146317
P12,C,READ,772,624,146349
P12,C,READ,773,625,146381
P12,C,READ,774,650,146413
P12,C,READ,768,640,146444
P12,C,READ,773,645,146476
P12,C,READ,760,643,146508
P12,C,READ,767,640,146539
P12,C,READ,770,633,146571
P12,C,READ,816,617,146602
P12,C,READ,813,626,146633
P12,C,READ,810,623,146665
P12,C,READ,819,623,146696
P12,C,READ,815,643,146728
P12,C,READ,803,619,146759
P12,C,READ,850,637,146790
P12,C,READ,850,623,146824
P12,C,READ,831,644,146856
P12,C,READ,841,634,146887
P12,C,READ,842,672,146912
P12,C,READ,847,640,146937
P12,C,READ,839,630,146962
P12,C,READ,876,635,146987
P12,C,READ,879,630,147013
P12,C,READ,880,642,147039
P12,C,READ,878,631,147071
P12,C,READ,883,629,147101
P12,C,READ,886,645,147131
P12,C,READ,875,613,147163
P12,C,READ,881,634,147194
P12,C,READ,881,659,147224
P12,C,READ,882,624,147254
P12,C,READ,876,648,147280
P12,C,READ,878,621,147311
P12,C,READ,888,622,147341
P12,C,READ,919,626,147376
P12,C,READ,918,634,147407
P12,C,READ,919,629,147437
P12,C,READ,927,632,147497
P12,C,READ,925,622,147522
P12,C,READ,921,622,147582
P12,C,READ,926,627,147607
P12,C,READ,928,636,147638
P12,C,READ,925,640,147671
P12,C,READ,926,645,147700
P12,C,READ,921,627,147730
P12,C,READ,933,638,147763
P12,C,READ,929,644,147793
P12,C,READ,929,639,147823
P12,C,READ,961,645,147853
P12,C,READ,982,617,147885
P12,C,READ,977,646,147912
P12,C,READ,978,625,147945
P12,C,READ,959,618,147973
P12,C,READ,999,610,148003
P12,C,READ,949,610,148030
P12,C,READ,981,613,148058
P12,C,READ,956,607,148083
P12,C,READ,990,609,148111
P12,C,READ,941,644,148137
P12,C,READ,985,619,148164
P12,C,READ,959,661,148191
P12,C,READ,1015,634,148218
P12,C,READ,1022,615,148245
P12,C,READ,1030,625,148275
P12,C,READ,1022,611,148300
P12,C,READ,1053,620,148332
P12,C,READ,1699,1070,148359
P12,C,READ,1031,626,148414
P12,C,READ,1019,604,148441
P12,C,READ,984,652,148663
P12,C,READ,1000,630,148709
P12,C,READ,996,621,148772
P12,C,READ,996,622,148797
P12,C,READ,989,632,148828
P12,C,READ,976,619,148858
P12,C,READ,1000,621,148888
P12,C,READ,977,615,148915
P12,C,READ,1000,618,148945
P12,C,READ,1032,613,148972
P12,C,READ,1087,604,149003
P12,C,READ,1104,600,149038
P12,C,READ,1098,618,149070
P12,C,READ,1108,611,149102
P12,C,READ,1094,628,149128
P12,C,READ,1107,617,149158
P12,C,READ,1088,629,149183
P12,C,READ,1105,610,149213
P12,C,READ,1068,616,149270
P12,C,READ,1059,642,149295
P12,C,READ,1070,621,149326
P12,C,READ,1057,618,149355
P12,C,READ,1087,632,149386
P12,C,READ,1061,615,149413
P12,C,READ,1030,614,149441
P12,C,READ,978,619,149473
P12,C,READ,995,622,149505
P12,C,READ,991,623,149531
P12,C,READ,992,621,149562
P12,C,READ,982,628,149593
P12,C,READ,989,640,149624
P12,C,READ,999,632,149651
P12,C,READ,991,624,149682
P12,C,READ,990,630,149714
P12,C,READ,996,630,149745
P12,C,READ,994,627,149775
P12,C,READ,1078,636,149806
P12,C,READ,1089,605,149836
P12,C,READ,1085,646,149864
P12,C,READ,1084,634,149896
P12,C,READ,1081,622,149927
P12,C,READ,1075,646,149958
P12,C,READ,1082,634,149989
P12,C,READ,1109,635,150021
P12,C,READ,1116,625,150053
P12,C,READ,1116,626,150084
P12,C,READ,1110,631,150116
P12,C,READ,1115,622,150150
P12,C,READ,1111,627,150182
P12,C,READ,1125,622,150214
P12,C,READ,1125,614,150245
P12,C,READ,1127,622,150276
P12,C,READ,1129,623,150308
P12,C,READ,1131,613,150338
P12,C,READ,1121,638,150370
P12,C,READ,1124,619,150401
P12,C,READ,1124,618,150432
P12,C,READ,1129,633,150463
P12,C,READ,1129,634,150493
P12,C,READ,1147,623,150524
P12,C,READ,1157,625,150555
P12,C,READ,1160,628,150587
P12,C,READ,1162,612,150616
P12,C,READ,1167,611,150646
P12,C,READ,1162,622,150675
P12,C,READ,1157,628,150708
P12,C,READ,1164,592,150739
P12,C,READ,1162,619,150770
P12,C,READ,1158,603,150799
P12,C,READ,1159,604,150830
P12,C,READ,1156,615,150861
P12,C,READ,1159,608,150891
P12,C,READ,1160,616,150921
P12,C,READ,1160,620,150951
P12,C,READ,1185,615,150981
P12,C,READ,1178,629,151011
P12,C,READ,1175,606,151041
P12,C,READ,1186,605,151072
P12,C,READ,1178,621,151102
P12,C,READ,1182,617,151133
P12,C,READ,1151,598,151163
P12,C,READ,1089,631,151193
P12,C,READ,1089,632,151224
P12,C,READ,1086,632,151257
P12,C,READ,1080,631,151288
P12,C,READ,1094,628,151318
P12,C,READ,1087,640,151348
P12,C,READ,1081,619,151379
P12,C,READ,1084,627,151409
P12,C,READ,1129,621,151841
P12,C,READ,1130,609,151862
P12,C,READ,1126,599,151898
P12,C,READ,1132,623,151928
P12,C,READ,1126,606,151959
P12,C,READ,1131,613,151991
P12,C,READ,1150,617,152022
P12,C,READ,1162,609,152052
P12,C,READ,1158,595,152083
P12,C,READ,1172,612,152113
P12,C,READ,1156,584,152140
P12,C,READ,1172,618,152170
P12,C,READ,1166,616,152197
P12,C,READ,1168,610,152226
P12,C,READ,1146,593,152253
P12,C,READ,1163,603,152282
P12,C,READ,1212,628,152308
P12,C,READ,1216,604,152338
P12,C,READ,1210,613,152372
P12,C,READ,1223,610,152400
P12,C,READ,1181,615,152430
P12,C,READ,917,632,152457
P12,C,READ,753,683,152488
P12,C,READ,737,681,152518
P12,C,READ,741,672,152548
P12,C,READ,743,668,152578
P12,C,READ,735,655,152608
P12,C,READ,699,669,152637
P12,C,READ,714,676,152667
P12,C,READ,712,682,152698
P12,C,READ,704,667,152728
P12,C,READ,708,662,152757
P12,C,READ,722,666,152787
P12,C,READ,729,680,152817
P12,C,READ,714,679,152848
P12,C,READ,710,663,152878
P12,C,READ,749,675,152908
P12,C,READ,746,655,152942
P12,C,READ,745,659,152974
P12,C,READ,744,651,153004
P12,C,READ,743,664,153034
P12,C,READ,743,661,153064
P12,C,READ,740,669,153094
P12,C,READ,744,657,153123
P12,C,READ,738,657,153153
P12,C,READ,726,651,153182
P12,C,READ,750,665,153212
P12,C,READ,732,656,153242
P12,C,READ,740,651,153271
P12,C,READ,743,661,153301
P12,C,READ,781,658,153331
P12,C,READ,784,662,153361
P12,C,READ,801,631,153391
P12,C,READ,804,640,153420
P12,C,READ,791,633,153445
P12,C,READ,806,639,153470
P12,C,READ,785,672,153495
P12,C,READ,794,675,153520
P12,C,READ,796,673,153545
P12,C,READ,781,672,153575
P12,C,READ,789,666,153604
P12,C,READ,840,660,153634
P12,C,READ,833,653,153663
P12,C,READ,831,656,153693
P12,C,READ,828,656,153722
P12,C,READ,835,654,153752
P12,C,READ,839,649,153781
P12,C,READ,837,651,153811
P12,C,READ,831,659,153841
P12,C,READ,841,670,153871
P12,C,READ,826,660,153903
P12,C,READ,835,647,153948
P12,C,READ,763,632,154001
P12,C,READ,773,631,154114
P12,C,READ,771,626,154211
P12,C,READ,753,644,154306
P12,C,READ,752,623,154344
P12,C,READ,764,620,154375
P12,C,READ,745,618,154406
P12,C,READ,844,680,154436
P12,C,READ,847,657,154467
P12,C,READ,838,658,154497
P12,C,READ,845,670,154528
P12,C,READ,832,642,154558
P12,C,READ,835,657,154587
P12,C,READ,842,679,154617
P12,C,READ,845,651,154647
P12,C,READ,854,650,154677
P12,C,READ,854,668,154710
P12,C,READ,856,655,154741
P12,C,READ,851,652,154771
P12,C,READ,865,661,154801
P12,C,READ,859,647,154831
P12,C,READ,884,644,154861
P12,C,READ,882,645,154892
P12,C,READ,900,671,154922
P12,C,READ,876,640,154952
P12,C,READ,884,640,154982
P12,C,READ,870,652,155012
P12,C,READ,907,663,155042
P12,C,READ,911,660,155072
P12,C,READ,915,658,155102
P12,C,READ,913,645,155133
P12,C,READ,911,655,155163
P12,C,READ,910,661,155193
P12,C,READ,908,650,155225
P12,C,READ,952,662,155261
P12,C,READ,955,637,155295
P12,C,READ,951,639,155330
P12,C,READ,951,650,155369
P12,C,READ,940,632,155399
P12,C,READ,952,644,155430
P12,C,READ,983,627,155459
P12,C,READ,966,642,155489
P12,C,READ,992,638,155517
P12,C,READ,1044,365,155547
P12,C,READ,1046,385,155578
P12,C,READ,983,646,155607
P12,C,READ,979,627,155637
P12,C,READ,993,607,155667
P12,C,READ,995,635,155697
P12,C,READ,988,624,155729
P12,C,READ,1018,585,155760
P12,C,READ,1021,627,155790
P12,C,READ,1013,625,155822
P12,C,READ,1020,641,155853
P12,C,READ,1032,613,155883
P12,C,READ,1027,610,155913
P12,C,READ,1054,620,155944
P12,C,READ,1062,646,155974
P12,C,READ,1059,628,156004
P12,C,READ,1062,637,156033
P12,C,READ,1056,631,156063
P12,C,READ,1062,623,156093
P12,C,READ,1058,628,156123
P12,C,READ,1063,631,156153
P12,C,READ,1053,645,156183
P12,C,READ,1058,642,156213
P12,C,READ,1062,647,156243
P12,C,READ,1051,639,156273
P12,C,READ,1114,627,156302
P12,C,READ,1132,620,156332
P12,C,READ,1127,614,156363
P12,C,READ,1129,608,156397
P12,C,READ,1137,615,156429
P12,C,READ,1131,641,156460
P12,C,READ,1131,627,156492
P12,C,READ,1121,614,156524
P12,C,READ,1114,632,156555
P12,C,READ,1123,619,156585
P12,C,READ,1125,642,156616
P12,C,READ,1121,635,156648
P12,C,READ,1120,613,156680
P12,C,READ,1156,624,156710
P12,C,READ,1156,605,156741
P12,C,READ,1160,631,156772
P12,C,READ,1153,612,156802
P12,C,READ,1162,615,156833
P12,C,READ,1160,629,156863
P12,C,READ,1148,614,156894
P12,C,READ,1117,632,156926
P12,C,READ,1116,616,156960
P12,C,READ,1113,614,156992
P12,C,READ,1127,603,157022
P12,C,READ,1127,596,157051
P12,C,READ,920,634,157081
P12,C,READ,788,594,157111
P12,C,READ,763,583,157142
P12,C,READ,781,613,157174
P12,C,READ,772,589,157206
P12,C,READ,778,559,157237
P12,C,READ,709,587,157269
P12,C,READ,716,611,157301
P12,C,READ,724,623,157333
P12,C,READ,715,605,157365
P12,C,READ,718,605,157396
P12,C,READ,714,612,157427
P12,C,READ,723,608,157459
P12,C,READ,708,604,157490
P12,C,READ,726,604,157525
P12,C,READ,767,635,157558
P12,C,READ,744,622,157590
P12,C,READ,754,604,157622
P12,C,READ,756,599,157653
P12,C,READ,744,597,157685
P12,C,READ,747,591,157717
P12,C,READ,755,609,157750
P12,C,READ,792,620,157781
P12,C,READ,789,589,157813
P12,C,READ,799,603,157844
P12,C,READ,806,615,157876
P12,C,READ,799,604,157908
P12,C,READ,809,624,157939
P12,C,READ,801,600,157970
P12,C,READ,841,596,158002
P12,C,READ,841,615,158034
P12,C,READ,848,604,158069
P12,C,READ,849,611,158101
P12,C,READ,838,600,158133
P12,C,READ,834,589,158166
P12,C,READ,843,602,158197
P12,C,READ,841,612,158229
P12,C,READ,830,611,158260
P12,C,READ,803,592,158292
P12,C,READ,803,587,158323
P12,C,READ,807,621,158355
P12,C,READ,814,606,158386
P12,C,READ,796,624,158419
P12,C,READ,728,679,158451
P12,C,READ,727,693,158483
P12,C,READ,736,689,158515
P12,C,READ,724,707,158547
P12,C,READ,737,715,158578
P12,C,READ,726,697,158610
P12,C,READ,738,694,158645
P12,C,READ,734,686,158677
P12,C,READ,748,703,158709
P12,C,READ,748,709,158741
P12,C,READ,745,710,158772
P12,C,READ,737,702,158804
P12,C,READ,752,689,158836
P12,C,READ,775,685,158867
P12,C,READ,764,671,158899
P12,C,READ,770,686,158931
P12,C,READ,768,692,158962
P12,C,READ,770,684,158993
P12,C,READ,760,702,159025
P12,C,READ,804,674,159056
P12,C,READ,820,713,159087
P12,C,READ,808,706,159120
P12,C,READ,818,694,159152
P12,C,READ,802,684,159186
P12,C,READ,823,708,159218
P12,C,READ,815,684,159250
P12,C,READ,823,717,159282
P12,C,READ,809,692,159313
P12,C,READ,816,681,159345
P12,C,READ,838,677,159376
P12,C,READ,831,678,159408
P12,C,READ,842,689,159439
P12,C,READ,845,689,159470
P12,C,READ,852,693,159502
P12,C,READ,844,695,159533
P12,C,READ,857,676,159563
P12,C,READ,862,685,159593
P12,C,READ,853,692,159625
P12,C,READ,865,676,159656
P12,C,READ,859,676,159686
P12,C,READ,874,689,159718
P12,C,READ,905,672,159752
P12,C,READ,914,687,159784
P12,C,READ,912,683,159815
P12,C,READ,902,675,159845
P12,C,READ,906,665,159876
P12,C,READ,910,682,159906
P12,C,READ,903,686,159936
P12,C,READ,944,664,159967
P12,C,READ,946,681,159997
P12,C,READ,939,671,160028
P12,C,READ,945,669,160059
P12,C,READ,946,682,160090
P12,C,READ,943,667,160121
P12,C,READ,940,672,160151
P12,C,READ,966,671,160181
P12,C,READ,977,635,160212
P12,C,READ,966,674,160243
P12,C,READ,967,691,160275
P12,C,READ,962,679,160308
P12,C,READ,963,674,160341
P12,C,READ,927,657,160371
P12,C,READ,760,735,160401
P12,C,READ,765,736,160433
P12,C,READ,767,729,160465
P12,C,READ,756,701,160496
P12,C,READ,770,725,160527
P12,C,READ,722,741,160559
P12,C,READ,714,737,160591
P12,C,READ,723,742,160624
P12,C,READ,714,736,160656
P12,C,READ,715,739,160687
P12,C,READ,715,750,160718
P12,C,READ,744,727,160750
P12,C,READ,748,725,160781
P12,C,READ,760,743,160813
P12,C,READ,755,727,160849
P12,C,READ,758,741,160883
P12,C,READ,759,732,160916
P12,C,READ,787,709,160948
P12,C,READ,789,720,160980
P12,C,READ,791,704,161012
P12,C,READ,801,733,161044
P12,C,READ,802,720,161076
P12,C,READ,797,734,161107
P12,C,READ,801,729,161139
P12,C,READ,833,742,161171
P12,C,READ,832,728,161203
P12,C,READ,829,695,161235
P12,C,READ,830,693,161267
P12,C,READ,838,727,161299
P12,C,READ,845,750,161330
P12,C,READ,832,737,161361
P12,C,READ,841,754,161396
P12,C,READ,748,742,161428
P12,C,READ,751,738,161459
P12,C,READ,756,756,161490
P12,C,READ,750,752,161521
P12,C,READ,763,738,161553
P12,C,READ,764,739,161584
P12,C,READ,759,742,161615
P12,C,READ,790,753,161646
P12,C,READ,787,750,161677
P12,C,READ,792,744,161708
P12,C,READ,786,739,161739
P12,C,READ,787,734,161770
P12,C,READ,784,741,161801
P12,C,READ,789,754,161832
P12,C,READ,782,717,161864
P12,C,READ,734,738,161895
P12,C,READ,734,733,161926
P12,C,READ,744,740,161961
P12,C,READ,741,733,161993
P12,C,READ,745,736,162024
P12,C,READ,735,746,162056
P12,C,READ,787,732,162086
P12,C,READ,775,735,162118
P12,C,READ,775,725,162149
P12,C,READ,767,737,162180
P12,C,READ,773,738,162211
P12,C,READ,780,740,162242
P12,C,READ,806,749,162272
P12,C,READ,796,723,162303
P12,C,READ,796,743,162335
P12,C,READ,790,736,162366
P12,C,READ,812,761,162397
P12,C,READ,815,728,162429
P12,C,READ,809,731,162460
P12,C,READ,830,654,162491
P12,C,READ,832,683,162527
P12,C,READ,846,732,162559
P12,C,READ,844,752,162591
P12,C,READ,842,738,162624
P12,C,READ,824,720,162655
P12,C,READ,832,712,162687
P12,C,READ,832,655,162718
P12,C,READ,867,737,162750
P12,C,READ,863,726,162782
P12,C,READ,870,741,162814
P12,C,READ,857,688,162846
P12,C,READ,876,755,162878
P12,C,READ,860,693,162910
P12,C,READ,872,744,162941
P12,C,READ,871,742,162973
P12,C,READ,929,670,163005
P12,C,READ,916,718,163037
P12,C,READ,919,725,163071
P12,C,READ,897,688,163103
P12,C,READ,914,716,163133
P12,C,READ,913,718,163164
P12,C,READ,931,687,163195
P12,C,READ,924,735,163227
P12,C,READ,963,743,163259
P12,C,READ,964,721,163291
P12,C,READ,973,673,163324
P12,C,READ,968,642,163355
P12,C,READ,868,739,163386
P12,C,READ,855,723,163418
P12,C,READ,866,735,163449
P12,C,READ,858,728,163481
P12,C,READ,860,726,163513
P12,C,READ,863,731,163544
P12,C,READ,852,666,163576
P12,C,READ,863,737,163608
P12,C,READ,851,710,163643
P12,C,READ,819,710,163676
P12,C,READ,830,734,163707
P12,C,READ,822,738,163739
P12,C,READ,812,720,163771
P12,C,READ,827,697,163804
P12,C,READ,828,726,163836
P12,C,READ,830,741,163867
P12,C,READ,828,743,163899
P12,C,READ,829,684,163931
P12,C,READ,827,690,163962
P12,C,READ,842,726,163994
P12,C,READ,839,702,164025
P12,C,READ,862,679,164056
P12,C,READ,835,666,164088
P12,C,READ,847,726,164119
P12,C,READ,871,736,164151
P12,C,READ,863,713,164186
P12,C,READ,857,725,164218
P12,C,READ,858,714,164249
P12,C,READ,859,719,164281
P12,C,READ,874,740,164312
P12,C,READ,858,711,164344
P12,C,READ,851,723,164374
P12,C,READ,872,744,164406
P12,C,READ,889,690,164438
P12,C,READ,893,738,164468
P12,C,READ,889,739,164499
P12,C,READ,892,725,164530
P12,C,READ,888,726,164561
P12,C,READ,881,699,164592
P12,C,READ,893,720,164624
P12,C,READ,885,689,164655
P12,C,READ,873,715,164686
P12,C,READ,884,730,164717
P12,C,READ,896,692,164751
P12,C,READ,911,703,164783
P12,C,READ,913,726,164814
P12,C,READ,917,655,164845
P12,C,READ,902,681,164876
P12,C,READ,928,645,164907
P12,C,READ,960,643,164936
P12,C,READ,954,715,164966
P12,C,READ,953,657,164997
P12,C,READ,960,646,165027
P12,C,READ,955,684,165066
P12,C,READ,952,729,165096
P12,C,READ,998,715,165128
P12,C,READ,987,711,165158
P12,C,READ,995,719,165189
P12,C,READ,1002,725,165221
P12,C,READ,997,706,165251
P12,C,READ,991,709,165282
P12,C,READ,990,694,165317
P12,C,READ,1000,682,165349
P12,C,READ,1051,676,165380
P12,C,READ,1055,682,165412
P12,C,READ,1070,627,165443
P12,C,READ,1059,691,165473
P12,C,READ,1069,681,165504
P12,C,READ,1048,685,165533
P12,C,READ,961,720,165565
P12,C,READ,750,772,165595
P12,C,READ,738,775,165625
P12,C,READ,747,793,165656
P12,C,READ,726,779,165687
P12,C,READ,730,768,165718
P12,C,READ,720,756,165750
P12,C,READ,725,779,165780
P12,C,READ,754,771,165811
P12,C,READ,740,769,165841
P12,C,READ,747,777,165875
P12,C,READ,720,754,165906
P12,C,READ,743,757,165937
P12,C,READ,733,750,165968
P12,C,READ,750,767,165998
P12,C,READ,748,745,166028
P12,C,READ,772,743,166058
P12,C,READ,787,762,166089
P12,C,READ,795,763,166119
P12,C,READ,780,749,166149
P12,C,READ,774,752,166180
P12,C,READ,798,763,166211
P12,C,READ,785,740,166241
P12,C,READ,769,749,166271
P12,C,READ,707,774,166301
P12,C,READ,707,773,166331
P12,C,READ,697,758,166361
P12,C,READ,703,761,166392
P12,C,READ,702,774,166426
P12,C,READ,710,768,166458
P12,C,READ,710,770,166488
P12,C,READ,711,779,166519
P12,C,READ,700,745,166550
P12,C,READ,708,765,166580
P12,C,READ,692,770,166611
P12,C,READ,673,764,166642
P12,C,READ,737,816,166672
P12,C,READ,671,821,166703
P12,C,READ,709,809,166734
P12,C,READ,719,809,166764
P12,C,READ,716,809,166794
P12,C,READ,734,817,166824
P12,C,READ,733,813,166855
P12,C,READ,722,815,166885
P12,C,READ,721,808,166916
P12,C,READ,724,813,166947
P12,C,READ,728,794,166982
P12,C,READ,739,830,167014
P12,C,READ,709,804,167046
P12,C,READ,706,783,167077
P12,C,READ,704,793,167109
P12,C,READ,704,783,167141
P12,C,READ,698,782,167172
P12,C,READ,703,784,167203
P12,C,READ,760,780,167233
P12,C,READ,775,817,167265
P12,C,READ,739,800,167296
P12,C,READ,738,746,167327
P12,C,READ,742,785,167358
P12,C,READ,687,749,167390
P12,C,READ,760,750,167421
P12,C,READ,751,728,167453
P12,C,READ,786,744,167484
P12,C,READ,775,717,167514
P12,C,READ,748,766,167552
P12,C,READ,757,798,167584
P12,C,READ,723,749,167615
P12,C,READ,725,761,167646
P12,C,READ,741,782,167678
P12,C,READ,712,752,167710
P12,C,READ,746,788,167742
P12,C,READ,727,763,167774
P12,C,READ,744,798,167806
P12,C,READ,769,763,167838
P12,C,READ,777,816,167870
P12,C,READ,778,769,167900
P12,C,READ,758,768,167932
P12,C,READ,781,777,167963
P12,C,READ,772,817,167994
P12,C,READ,784,739,168026
P12,C,READ,783,769,168058
P12,C,READ,788,721,168089
P12,C,READ,800,725,168124
P12,C,READ,816,772,168156
P12,C,READ,824,801,168186
P12,C,READ,803,773,168220
P12,C,READ,812,762,168252
P12,C,READ,842,717,168284
P12,C,READ,827,734,168315
P12,C,READ,849,725,168346
P12,C,READ,847,775,168377
P12,C,READ,858,699,168408
P12,C,READ,855,783,168438
P12,C,READ,853,808,168469
P12,C,READ,912,805,168523
P12,C,READ,897,761,168554
P12,C,READ,897,764,168586
P12,C,READ,905,712,168617
P12,C,READ,910,792,168649
P12,C,READ,901,781,168683
P12,C,READ,897,713,168724
P12,C,READ,920,739,168756
P12,C,READ,957,792,168791
P12,C,READ,939,759,168829
P12,C,READ,967,770,168869
P12,C,READ,958,769,168902
P12,C,READ,979,697,168933
P12,C,READ,968,708,168965
P12,C,READ,998,703,168995
P12,C,READ,1029,438,169026
P12,C,READ,987,433,169056
P12,C,READ,1034,570,169088
P12,C,READ,990,672,169122
P12,C,READ,978,747,169147
P12,C,READ,990,790,169172
P12,C,READ,1054,817,169198
P12,C,READ,1038,717,169224
P12,C,READ,1067,682,169255
P12,C,READ,1050,647,169288
P12,C,READ,1025,613,169319
P12,C,READ,1041,688,169349
P12,C,READ,1029,640,169383
P12,C,READ,1067,635,169412
P12,C,READ,1093,610,169442
P12,C,READ,1069,688,169473
P12,C,READ,1089,716,169505
P12,C,READ,1066,736,169537
P12,C,READ,1070,711,169568
P12,C,READ,1085,724,169600
P12,C,READ,1063,739,169632
P12,C,READ,1087,752,169662
P12,C,READ,1073,716,169692
P12,C,READ,1112,712,169723
P12,C,READ,1137,730,169753
P12,C,READ,1086,670,169783
P12,C,READ,1118,680,169811
P12,C,READ,1115,680,169842
P12,C,READ,1123,682,169871
P12,C,READ,1154,644,169901
P12,C,READ,1164,669,169930
P12,C,READ,1180,688,169959
P12,C,READ,1182,697,169989
P12,C,READ,1175,671,170018
P12,C,READ,1067,650,170048
P12,C,READ,751,683,170080
P12,C,READ,639,808,170113
P12,C,READ,671,795,170145
P12,C,READ,705,797,170176
P12,C,READ,631,791,170207
