participant,set,activity,x,y,timestamp
P16,A,PLAY,1033,272,8234
P16,A,PLAY,1039,245,8264
P16,A,PLAY,1047,193,8293
P16,A,PLAY,1028,170,8321
P16,A,PLAY,1041,176,8349
P16,A,PLAY,1034,177,8378
P16,A,PLAY,1032,179,8406
P16,A,PLAY,1043,158,8434
P16,A,PLAY,1035,168,8463
P16,A,PLAY,834,208,8491
P16,A,PLAY,806,233,8520
P16,A,PLAY,802,239,8548
P16,A,PLAY,812,212,8578
P16,A,PLAY,804,222,8608
P16,A,PLAY,807,241,8637
P16,A,PLAY,804,228,8666
P16,A,PLAY,794,223,8695
P16,A,PLAY,817,228,8724
P16,A,PLAY,791,219,8754
P16,A,PLAY,872,333,8782
P16,A,PLAY,920,536,8813
P16,A,PLAY,906,530,8844
P16,A,PLAY,914,514,8873
P16,A,PLAY,902,552,8902
P16,A,PLAY,912,542,8930
P16,A,PLAY,906,522,8958
P16,A,PLAY,914,495,8987
P16,A,PLAY,919,535,9015
P16,A,PLAY,889,526,9044
P16,A,PLAY,927,516,9072
P16,A,PLAY,910,541,9100
P16,A,PLAY,912,534,9129
P16,A,PLAY,904,508,9157
P16,A,PLAY,897,525,9185
P16,A,PLAY,869,620,9214
P16,A,PLAY,867,578,9242
P16,A,PLAY,873,600,9270
P16,A,PLAY,862,627,9295
P16,A,PLAY,872,598,9321
P16,A,PLAY,883,601,9350
P16,A,PLAY,872,611,9380
P16,A,PLAY,875,607,9409
P16,A,PLAY,874,608,9439
P16,A,PLAY,928,604,9468
P16,A,PLAY,928,588,9498
P16,A,PLAY,918,605,9528
P16,A,PLAY,927,608,9557
P16,A,PLAY,930,634,9587
P16,A,PLAY,904,594,9616
P16,A,PLAY,845,525,9645
P16,A,PLAY,807,225,9856
P16,A,PLAY,807,232,9877
P16,A,PLAY,799,237,9908
P16,A,PLAY,806,222,9938
P16,A,PLAY,806,225,9968
P16,A,PLAY,815,210,9996
P16,A,PLAY,815,235,10025
P16,A,PLAY,795,210,10055
P16,A,PLAY,799,230,10085
P16,A,PLAY,802,220,10114
P16,A,PLAY,808,224,10144
P16,A,PLAY,807,240,10173
P16,A,PLAY,823,238,10203
P16,A,PLAY,985,262,10232
P16,A,PLAY,981,273,10261
P16,A,PLAY,983,286,10290
P16,A,PLAY,984,284,10320
P16,A,PLAY,987,286,10350
P16,A,PLAY,994,265,10380
P16,A,PLAY,982,264,10409
P16,A,PLAY,1019,248,10437
P16,A,PLAY,1024,248,10467
P16,A,PLAY,1030,265,10497
P16,A,PLAY,1032,285,10525
P16,A,PLAY,1016,237,10554
P16,A,PLAY,1020,260,10582
P16,A,PLAY,1025,259,10610
P16,A,PLAY,872,224,10640
P16,A,PLAY,861,249,10669
P16,A,PLAY,861,228,10697
P16,A,PLAY,850,219,10725
P16,A,PLAY,851,233,10754
P16,A,PLAY,866,228,10782
P16,A,PLAY,856,239,10810
P16,A,PLAY,849,235,10839
P16,A,PLAY,852,220,10867
P16,A,PLAY,862,242,10897
P16,A,PLAY,852,257,10926
P16,A,PLAY,849,226,10955
P16,A,PLAY,837,229,10983
P16,A,PLAY,854,222,11012
P16,A,PLAY,844,206,11043
P16,A,PLAY,859,200,11072
P16,A,PLAY,858,197,11101
P16,A,PLAY,844,196,11129
P16,A,PLAY,855,207,11157
P16,A,PLAY,852,204,11186
P16,A,PLAY,853,214,11214
P16,A,PLAY,854,205,11243
P16,A,PLAY,829,266,11272
P16,A,PLAY,826,262,11300
P16,A,PLAY,811,263,11329
P16,A,PLAY,821,258,11357
P16,A,PLAY,839,276,11386
P16,A,PLAY,832,256,11414
P16,A,PLAY,826,267,11443
P16,A,PLAY,837,278,11471
P16,A,PLAY,819,265,11501
P16,A,PLAY,814,282,11529
P16,A,PLAY,807,281,11557
P16,A,PLAY,815,275,11587
P16,A,PLAY,822,256,11616
P16,A,PLAY,814,267,11645
P16,A,PLAY,813,261,11673
P16,A,PLAY,878,296,11701
P16,A,PLAY,885,289,11730
P16,A,PLAY,872,315,11758
P16,A,PLAY,881,309,11787
P16,A,PLAY,884,317,11815
P16,A,PLAY,887,300,11844
P16,A,PLAY,879,301,11872
P16,A,PLAY,875,312,11901
P16,A,PLAY,880,304,11929
P16,A,PLAY,879,298,11958
P16,A,PLAY,879,302,11987
P16,A,PLAY,792,398,12015
P16,A,PLAY,510,806,12043
P16,A,PLAY,228,1123,12072
P16,A,PLAY,877,282,12739
P16,A,PLAY,865,267,12771
P16,A,PLAY,861,308,12799
P16,A,PLAY,862,304,12826
P16,A,PLAY,867,309,12852
P16,A,PLAY,863,310,12882
P16,A,PLAY,867,289,12911
P16,A,PLAY,867,330,12940
P16,A,PLAY,863,312,12968
P16,A,PLAY,859,306,12997
P16,A,PLAY,864,299,13026
P16,A,PLAY,869,299,13056
P16,A,PLAY,856,289,13085
P16,A,PLAY,871,312,13113
P16,A,PLAY,860,287,13142
P16,A,PLAY,880,350,13169
P16,A,PLAY,831,275,13330
P16,A,PLAY,857,266,13386
P16,A,PLAY,857,269,13446
P16,A,PLAY,874,264,13471
P16,A,PLAY,859,270,13499
P16,A,PLAY,839,284,13527
P16,A,PLAY,855,272,13557
P16,A,PLAY,853,278,13586
P16,A,PLAY,849,280,13614
P16,A,PLAY,845,262,13643
P16,A,PLAY,854,283,13672
P16,A,PLAY,850,282,13701
P16,A,PLAY,860,300,13730
P16,A,PLAY,856,290,13759
P16,A,PLAY,850,299,13789
P16,A,PLAY,863,281,13818
P16,A,PLAY,843,279,13847
P16,A,PLAY,857,280,13876
P16,A,PLAY,849,288,13912
P16,A,PLAY,859,264,13970
P16,A,PLAY,863,288,14073
P16,A,PLAY,878,320,14146
P16,A,PLAY,879,320,14257
P16,A,PLAY,870,327,14308
P16,A,PLAY,884,339,14344
P16,A,PLAY,875,315,14373
P16,A,PLAY,888,310,14402
P16,A,PLAY,873,311,14430
P16,A,PLAY,862,324,14458
P16,A,PLAY,861,309,14488
P16,A,PLAY,869,300,14517
P16,A,PLAY,861,317,14546
P16,A,PLAY,858,309,14574
P16,A,PLAY,873,307,14603
P16,A,PLAY,847,298,14631
P16,A,PLAY,871,321,14660
P16,A,PLAY,862,302,14688
P16,A,PLAY,866,321,14717
P16,A,PLAY,870,324,14745
P16,A,PLAY,862,311,14774
P16,A,PLAY,872,308,14802
P16,A,PLAY,866,312,14831
P16,A,PLAY,858,318,14859
P16,A,PLAY,872,318,14890
P16,A,PLAY,881,335,14919
P16,A,PLAY,873,316,14948
P16,A,PLAY,874,323,14976
P16,A,PLAY,863,322,15004
P16,A,PLAY,871,319,15032
P16,A,PLAY,871,337,15061
P16,A,PLAY,864,323,15089
P16,A,PLAY,871,318,15118
P16,A,PLAY,865,291,15146
P16,A,PLAY,892,321,15175
P16,A,PLAY,946,425,15203
P16,A,PLAY,817,226,15333
P16,A,PLAY,847,313,15398
P16,A,PLAY,860,326,15470
P16,A,PLAY,860,361,15496
P16,A,PLAY,842,328,15525
P16,A,PLAY,846,337,15552
P16,A,PLAY,860,323,15581
P16,A,PLAY,858,330,15610
P16,A,PLAY,863,323,15639
P16,A,PLAY,868,320,15668
P16,A,PLAY,858,328,15697
P16,A,PLAY,859,350,15725
P16,A,PLAY,866,341,15754
P16,A,PLAY,945,379,15782
P16,A,PLAY,930,405,15811
P16,A,PLAY,920,389,15839
P16,A,PLAY,925,384,15868
P16,A,PLAY,942,388,15896
P16,A,PLAY,926,382,15925
P16,A,PLAY,932,395,15953
P16,A,PLAY,900,319,15985
P16,A,PLAY,892,328,16014
P16,A,PLAY,898,310,16043
P16,A,PLAY,907,321,16072
P16,A,PLAY,891,299,16101
P16,A,PLAY,904,320,16131
P16,A,PLAY,897,306,16161
P16,A,PLAY,901,307,16191
P16,A,PLAY,911,291,16220
P16,A,PLAY,900,314,16251
P16,A,PLAY,903,323,16281
P16,A,PLAY,900,320,16311
P16,A,PLAY,889,319,16342
P16,A,PLAY,888,333,16372
P16,A,PLAY,894,315,16402
P16,A,PLAY,869,325,16433
P16,A,PLAY,956,560,16463
P16,A,PLAY,958,564,16493
P16,A,PLAY,954,535,16523
P16,A,PLAY,955,577,16555
P16,A,PLAY,955,531,16585
P16,A,PLAY,933,541,16614
P16,A,PLAY,943,518,16644
P16,A,PLAY,939,559,16672
P16,A,PLAY,932,542,16701
P16,A,PLAY,957,532,16729
P16,A,PLAY,947,517,16757
P16,A,PLAY,937,546,16785
P16,A,PLAY,945,530,16813
P16,A,PLAY,957,515,16842
P16,A,PLAY,943,537,16870
P16,A,PLAY,941,500,16898
P16,A,PLAY,955,534,16926
P16,A,PLAY,956,502,16954
P16,A,PLAY,935,516,16982
P16,A,PLAY,952,520,17011
P16,A,PLAY,948,520,17039
P16,A,PLAY,957,539,17067
P16,A,PLAY,944,517,17096
P16,A,PLAY,964,529,17125
P16,A,PLAY,949,536,17154
P16,A,PLAY,1131,549,17182
P16,A,PLAY,1224,574,17211
P16,A,PLAY,1210,583,17239
P16,A,PLAY,1231,567,17268
P16,A,PLAY,1221,598,17297
P16,A,PLAY,1211,582,17325
P16,A,PLAY,1214,567,17352
P16,A,PLAY,1227,544,17380
P16,A,PLAY,1212,570,17409
P16,A,PLAY,1184,622,17437
P16,A,PLAY,1203,550,17465
P16,A,PLAY,1255,629,17493
P16,A,PLAY,1271,589,17521
P16,A,PLAY,1255,626,17549
P16,A,PLAY,1246,611,17577
P16,A,PLAY,1240,626,17605
P16,A,PLAY,1234,637,17634
P16,A,PLAY,1211,601,17663
P16,A,PLAY,1088,614,17692
P16,A,PLAY,1080,604,17719
P16,A,PLAY,1072,600,17747
P16,A,PLAY,1063,611,17775
P16,A,PLAY,1061,613,17804
P16,A,PLAY,1053,622,17832
P16,A,PLAY,1036,612,17860
P16,A,PLAY,1040,612,17887
P16,A,PLAY,1027,603,17916
P16,A,PLAY,1026,609,17944
P16,A,PLAY,1017,597,17972
P16,A,PLAY,1026,620,18000
P16,A,PLAY,1002,600,18028
P16,A,PLAY,1006,572,18056
P16,A,PLAY,1005,599,18084
P16,A,PLAY,1005,589,18113
P16,A,PLAY,982,593,18141
P16,A,PLAY,974,585,18169
P16,A,PLAY,968,581,18197
P16,A,PLAY,977,581,18227
P16,A,PLAY,955,556,18256
P16,A,PLAY,961,553,18284
P16,A,PLAY,955,554,18313
P16,A,PLAY,941,567,18341
P16,A,PLAY,1157,567,18369
P16,A,PLAY,1564,556,18398
P16,A,PLAY,1582,555,18426
P16,A,PLAY,1562,564,18455
P16,A,PLAY,1576,558,18484
P16,A,PLAY,1556,567,18512
P16,A,PLAY,1553,554,18540
P16,A,PLAY,1566,524,18568
P16,A,PLAY,1467,520,18597
P16,A,PLAY,876,613,18625
P16,A,PLAY,756,624,18654
P16,A,PLAY,730,585,18682
P16,A,PLAY,731,624,18711
P16,A,PLAY,750,611,18739
P16,A,PLAY,731,613,18768
P16,A,PLAY,730,614,18797
P16,A,PLAY,724,580,18826
P16,A,PLAY,701,606,18854
P16,A,PLAY,650,601,18882
P16,A,PLAY,656,602,18911
P16,A,PLAY,639,588,18939
P16,A,PLAY,661,604,18967
P16,A,PLAY,640,580,18996
P16,A,PLAY,662,600,19024
P16,A,PLAY,644,587,19052
P16,A,PLAY,644,576,19081
P16,A,PLAY,640,574,19109
P16,A,PLAY,621,541,19137
P16,A,PLAY,671,579,19165
P16,A,PLAY,644,561,19194
P16,A,PLAY,646,554,19222
P16,A,PLAY,630,535,19250
P16,A,PLAY,645,569,19278
P16,A,PLAY,640,544,19306
P16,A,PLAY,650,553,19337
P16,A,PLAY,617,544,19365
P16,A,PLAY,641,548,19393
P16,A,PLAY,638,555,19422
P16,A,PLAY,655,547,19450
P16,A,PLAY,646,553,19478
P16,A,PLAY,644,547,19506
P16,A,PLAY,656,523,19534
P16,A,PLAY,666,557,19562
P16,A,PLAY,695,521,19591
P16,A,PLAY,724,536,19619
P16,A,PLAY,725,530,19647
P16,A,PLAY,759,565,19676
P16,A,PLAY,754,537,19704
P16,A,PLAY,771,552,19732
P16,A,PLAY,778,557,19760
P16,A,PLAY,871,521,19788
P16,A,PLAY,880,549,19816
P16,A,PLAY,900,535,19844
P16,A,PLAY,875,511,19873
P16,A,PLAY,909,563,19901
P16,A,PLAY,910,527,19929
P16,A,PLAY,902,541,19957
P16,A,PLAY,917,523,19984
P16,A,PLAY,937,541,20012
P16,A,PLAY,935,527,20040
P16,A,PLAY,931,539,20068
P16,A,PLAY,936,541,20097
P16,A,PLAY,857,560,20125
P16,A,PLAY,367,672,20152
P16,A,PLAY,107,737,20180
P16,A,PLAY,146,721,20209
P16,A,PLAY,109,698,20239
P16,A,PLAY,160,701,20269
P16,A,PLAY,180,721,20298
P16,A,PLAY,201,792,20324
P16,A,PLAY,202,767,20353
P16,A,PLAY,244,848,20382
P16,A,PLAY,241,804,20412
P16,A,PLAY,268,811,20441
P16,A,PLAY,241,789,20469
P16,A,PLAY,348,930,20497
P16,A,PLAY,358,940,20526
P16,A,PLAY,356,933,20554
P16,A,PLAY,332,909,20582
P16,A,PLAY,372,920,20611
P16,A,PLAY,369,934,20640
P16,A,PLAY,385,917,20667
P16,A,PLAY,366,892,20696
P16,A,PLAY,210,580,20724
P16,A,PLAY,208,564,20752
P16,A,PLAY,195,530,20779
P16,A,PLAY,219,542,20808
P16,A,PLAY,251,565,20835
P16,A,PLAY,263,564,20864
P16,A,PLAY,256,557,20892
P16,A,PLAY,286,570,20921
P16,A,PLAY,284,557,20948
P16,A,PLAY,381,697,20977
P16,A,PLAY,424,728,21005
P16,A,PLAY,425,690,21034
P16,A,PLAY,438,708,21063
P16,A,PLAY,478,764,21090
P16,A,PLAY,456,691,21119
P16,A,PLAY,460,648,21147
P16,A,PLAY,473,667,21176
P16,A,PLAY,499,693,21204
P16,A,PLAY,515,666,21232
P16,A,PLAY,507,671,21260
P16,A,PLAY,502,665,21288
P16,A,PLAY,506,674,21316
P16,A,PLAY,519,673,21344
P16,A,PLAY,537,652,21372
P16,A,PLAY,701,508,21400
P16,A,PLAY,719,560,21428
P16,A,PLAY,729,539,21456
P16,A,PLAY,731,534,21484
P16,A,PLAY,733,496,21512
P16,A,PLAY,742,485,21541
P16,A,PLAY,745,509,21570
P16,A,PLAY,755,521,21598
P16,A,PLAY,767,509,21627
P16,A,PLAY,790,524,21655
P16,A,PLAY,790,536,21682
P16,A,PLAY,791,542,21710
P16,A,PLAY,700,590,21738
P16,A,PLAY,698,568,21765
P16,A,PLAY,694,554,21793
P16,A,PLAY,721,583,21821
P16,A,PLAY,716,587,21849
P16,A,PLAY,730,599,21877
P16,A,PLAY,733,594,21905
P16,A,PLAY,734,559,21933
P16,A,PLAY,915,489,21961
P16,A,PLAY,928,473,21989
P16,A,PLAY,913,504,22016
P16,A,PLAY,922,547,22045
P16,A,PLAY,924,488,22073
P16,A,PLAY,945,502,22103
P16,A,PLAY,945,525,22132
P16,A,PLAY,933,512,22159
P16,A,PLAY,943,493,22187
P16,A,PLAY,971,514,22214
P16,A,PLAY,977,459,22242
P16,A,PLAY,992,511,22269
P16,A,PLAY,985,546,22297
P16,A,PLAY,1007,499,22325
P16,A,PLAY,1000,506,22353
P16,A,PLAY,1003,495,22380
P16,A,PLAY,1017,518,22408
P16,A,PLAY,1011,504,22435
P16,A,PLAY,1045,526,22463
P16,A,PLAY,1033,466,22491
P16,A,PLAY,1042,489,22518
P16,A,PLAY,1042,504,22546
P16,A,PLAY,1045,469,22573
P16,A,PLAY,1049,483,22601
P16,A,PLAY,1058,444,22629
P16,A,PLAY,1059,468,22659
P16,A,PLAY,1076,439,22688
P16,A,PLAY,1190,403,22715
P16,A,PLAY,1233,321,22743
P16,A,PLAY,1250,314,22772
P16,A,PLAY,1239,313,22800
P16,A,PLAY,1250,344,22828
P16,A,PLAY,1259,347,22857
P16,A,PLAY,1253,322,22885
P16,A,PLAY,1260,347,22914
P16,A,PLAY,1275,311,22942
P16,A,PLAY,1250,333,22970
P16,A,PLAY,1250,340,22997
P16,A,PLAY,1251,344,23025
P16,A,PLAY,1248,334,23053
P16,A,PLAY,1207,339,23081
P16,A,PLAY,1181,398,23109
P16,A,PLAY,1162,387,23138
P16,A,PLAY,1150,396,23165
P16,A,PLAY,1147,413,23194
P16,A,PLAY,1133,460,23225
P16,A,PLAY,1138,464,23254
P16,A,PLAY,1117,491,23282
P16,A,PLAY,1116,449,23311
P16,A,PLAY,1113,472,23339
P16,A,PLAY,1110,503,23368
P16,A,PLAY,1099,453,23396
P16,A,PLAY,1067,534,23425
P16,A,PLAY,1082,512,23454
P16,A,PLAY,1071,518,23483
P16,A,PLAY,1051,539,23513
P16,A,PLAY,1033,424,23541
P16,A,PLAY,1057,351,23571
P16,A,PLAY,1038,368,23600
P16,A,PLAY,1031,352,23628
P16,A,PLAY,1013,358,23657
P16,A,PLAY,1017,381,23686
P16,A,PLAY,1010,364,23715
P16,A,PLAY,1000,387,23744
P16,A,PLAY,984,382,23774
P16,A,PLAY,974,402,23804
P16,A,PLAY,968,407,23833
P16,A,PLAY,974,377,23861
P16,A,PLAY,973,410,23890
P16,A,PLAY,949,442,23919
P16,A,PLAY,961,435,23948
P16,A,PLAY,944,441,23976
P16,A,PLAY,946,414,24004
P16,A,PLAY,940,476,24030
P16,A,PLAY,929,444,24058
P16,A,PLAY,956,496,24086
P16,A,PLAY,924,498,24114
P16,A,PLAY,927,525,24142
P16,A,PLAY,920,489,24170
P16,A,PLAY,923,492,24199
P16,A,PLAY,927,511,24226
P16,A,PLAY,923,522,24254
P16,A,PLAY,866,514,24282
P16,A,PLAY,654,441,24309
P16,A,PLAY,650,478,24340
P16,A,PLAY,652,465,24368
P16,A,PLAY,664,475,24396
P16,A,PLAY,665,444,24424
P16,A,PLAY,670,499,24452
P16,A,PLAY,688,491,24480
P16,A,PLAY,682,486,24507
P16,A,PLAY,691,512,24535
P16,A,PLAY,702,493,24563
P16,A,PLAY,689,521,24590
P16,A,PLAY,696,511,24618
P16,A,PLAY,708,524,24646
P16,A,PLAY,730,543,24673
P16,A,PLAY,739,544,24701
P16,A,PLAY,741,583,24729
P16,A,PLAY,768,683,24758
P16,A,PLAY,892,586,24969
P16,A,PLAY,903,565,25046
P16,A,PLAY,924,572,25071
P16,A,PLAY,924,547,25100
P16,A,PLAY,945,550,25127
P16,A,PLAY,939,572,25155
P16,A,PLAY,924,601,25183
P16,A,PLAY,938,536,25210
P16,A,PLAY,935,566,25238
P16,A,PLAY,905,716,25266
P16,A,PLAY,882,772,25293
P16,A,PLAY,897,770,25321
P16,A,PLAY,908,749,25349
P16,A,PLAY,909,756,25377
P16,A,PLAY,920,731,25404
P16,A,PLAY,943,739,25431
P16,A,PLAY,936,726,25458
P16,A,PLAY,938,727,25488
P16,A,PLAY,988,671,25515
P16,A,PLAY,986,678,25543
P16,A,PLAY,983,697,25570
P16,A,PLAY,975,638,25598
P16,A,PLAY,1001,682,25626
P16,A,PLAY,1003,655,25655
P16,A,PLAY,994,695,25684
P16,A,PLAY,1000,718,25713
P16,A,PLAY,1013,628,25741
P16,A,PLAY,1011,630,25770
P16,A,PLAY,999,661,25799
P16,A,PLAY,1003,608,25826
P16,A,PLAY,1017,654,25854
P16,A,PLAY,1017,646,25883
P16,A,PLAY,1027,596,25910
P16,A,PLAY,1002,617,25938
P16,A,PLAY,1016,590,25966
P16,A,PLAY,1019,574,25993
P16,A,PLAY,1009,590,26022
P16,A,PLAY,1007,603,26052
P16,A,PLAY,992,597,26080
