t_sec,x,y,dt,dx,dy,disp,speed,accel,direction,roi,roi_change,dwell_time,fix_flag,fix_dur,sacc_amp,speed_mean,speed_std,accel_mean,disp_mean,Dax_fc,Day_fc,alpha_fc,participant,cluster,x_next,y_next,t_next,dt_next
81.696,854.4407414017876,450.60771945294346,0.031999999999996476,-9.710775577563027,-5.185318186124164,11.008482502558858,344.01507820500217,-32323.203632895576,-2.651135348314621,19,0,0.06399999999999295,0,0.0,11.008482502558858,612.3190261637928,329.9900404418295,860.2614482290828,19.594208837240235,-13408.159047541996,-7124.303801562858,0.8,CLUSTER_0_MEAN,0,852.5766843332561,450.4308752721619,81.728,0.031999999999996476
81.728,852.5766843332561,450.4308752721619,0.031999999999996476,-1.8640570685314515,-0.1768441807815293,1.8724269328917373,58.51334165287324,-8921.929267255011,-3.0470051686512303,19,0,0.09599999999998943,1,0.031999999999996476,0.0,564.3227918917207,373.9061607088174,-1499.8823210018018,18.058329340534097,-13242.794791825738,-7011.996402575704,0.8,CLUSTER_0_MEAN,0,854.7774212231968,449.35602080087074,81.76,0.03200000000001069
81.76,854.7774212231968,449.35602080087074,0.03200000000001069,2.2007368899406856,-1.0748544712911894,2.4491947642440492,76.53733638260098,563.2498353038039,-0.4543299661776062,19,0,0.1280000000000001,1,0.06400000000000716,0.0,488.7706124317109,389.7895355571745,-2361.0056081249804,15.640659597814158,-13188.571338111171,-6983.5384439664385,0.8,CLUSTER_0_MEAN,0,855.3693742550865,449.2928740530861,81.792,0.031999999999996476
81.792,855.3693742550865,449.2928740530861,0.031999999999996476,0.5919530318897159,-0.06314674778462859,0.5953116022044275,18.603487568890408,-1810.4327754286548,-0.10627336655893341,19,0,0.1599999999999966,1,0.09600000000000364,0.0,458.0622003613292,415.3250308969943,-959.6378771989463,14.657990411562048,-13198.016667199496,-6956.345595976655,0.8,CLUSTER_0_MEAN,0,858.5455597578921,451.86454693776017,81.824,0.031999999999996476
81.824,858.5455597578921,451.86454693776017,0.031999999999996476,3.176185502805538,2.571672884674058,4.086765930904272,127.71143534077255,3409.6233678716926,0.6806115813137823,19,0,0.19199999999999307,0,0.0,4.086765930904272,437.82650280413117,427.01916621860596,-632.3655486619122,14.010448089731316,-13197.236921234437,-6945.8102174237965,0.8,CLUSTER_0_MEAN,0,880.8925502256108,448.6807578959544,81.856,0.031999999999996476
81.856,880.8925502256108,448.6807578959544,0.031999999999996476,22.346990467718683,-3.183789041805767,22.572649282417697,705.3952900756307,18052.620460466303,-0.14151821780902443,19,0,0.22399999999998954,0,0.0,22.572649282417697,447.9774441613886,432.57565029927645,317.21691741492396,14.335278213163516,-13231.49501343535,-6971.792762102402,0.8,CLUSTER_0_MEAN,0,921.0586533842848,450.19456403967826,81.888,0.03200000000001069
81.888,921.0586533842848,450.19456403967826,0.03200000000001069,40.16610315867399,1.5138061437238548,40.194619689630315,1256.0818653005279,17208.95547577229,0.03767081894823499,20,1,0.03200000000001069,0,0.0,40.194619689630315,519.2774041729372,503.01824846429355,2228.1237503609705,16.616876933534606,-13511.59261349966,-6930.568286851942,0.8,CLUSTER_0_MEAN,0,970.0229842889714,460.5010395369914,81.92,0.031999999999996476
81.92,970.0229842889714,460.5010395369914,0.031999999999996476,48.964330904686676,10.306475497313158,50.03727748509476,1563.6649214093836,9611.970503402801,0.2074609331063031,20,0,0.06400000000000716,0,0.0,50.03727748509476,591.8151193374995,597.5511782995602,2266.803598892656,18.938083818800347,-14042.141023830372,-6943.511542545205,0.8,CLUSTER_0_MEAN,0,980.774478515196,459.16902278668795,81.952,0.031999999999996476
81.952,980.774478515196,459.16902278668795,0.031999999999996476,10.751494226224622,-1.3320167503034668,10.833692663151858,338.55289572353286,-38284.75080268706,-0.12326321699993964,20,0,0.09600000000000364,0,0.0,10.833692663151858,586.7433246116761,599.6727844039199,-158.4935851827955,18.775786387573458,-14716.486792182111,-7071.28431830952,0.8,CLUSTER_0_MEAN,0,991.3397381259356,463.9818451807423,81.984,0.031999999999996476
81.984,991.3397381259356,463.9818451807423,0.031999999999996476,10.565259610739531,4.812822394054365,11.609822136408258,362.80694176279803,757.9389387271202,0.4274454760593845,21,1,0.031999999999996476,0,0.0,11.609822136408258,485.1882593422012,533.0027177034852,-3173.5957896722325,15.526024298950622,-14936.833253083769,-7065.553453094029,0.8,CLUSTER_0_MEAN,0,1009.087497188106,476.3559955954259,82.016,0.03200000000001069
82.016,1009.087497188106,476.3559955954259,0.03200000000001069,17.747759062170417,12.374150414683584,21.63567771561746,676.1149286128199,9790.874589059913,0.6088599478060748,21,0,0.06400000000000716,0,0.0,21.63567771561746,518.398244382983,533.5750669478888,1037.8120325233167,16.588743820256482,-15120.27465711562,-7127.813926574268,0.8,CLUSTER_0_MEAN,0,1029.1589834295146,470.6848881811483,82.048,0.031999999999996476
82.048,1029.1589834295146,470.6848881811483,0.031999999999996476,20.071486241408593,-5.6711074142775715,20.857277368902405,651.789917778272,-760.1565885797064,-0.2753675486969275,21,0,0.09600000000000364,0,0.0,20.857277368902405,577.7259019955229,509.18482496919614,1853.989300390847,18.487228863857545,-15383.077184256765,-7290.014072885598,0.8,CLUSTER_0_MEAN,0,1037.413105710091,462.19452391912506,82.08,0.031999999999996476
82.08,1037.413105710091,462.19452391912506,0.031999999999996476,8.25412228057644,-8.490364262023263,11.8413183355803,370.04119798692517,-8804.647493480557,-0.7995058702992139,21,0,0.1280000000000001,0,0.0,11.8413183355803,607.0762881559554,484.9686335917375,917.199567512411,19.426441220991176,-15679.565162321256,-7236.785996596523,0.8,CLUSTER_0_MEAN,0,1020.234727687786,474.03035608057,82.112,0.031999999999996476
82.112,1020.234727687786,474.03035608057,0.031999999999996476,-17.178378022305083,11.835832161444955,20.861054489912753,651.9079528098454,8808.336088217226,2.538290227781887,21,0,0.1599999999999966,0,0.0,20.861054489912753,670.4067346800508,438.72965184419684,1979.0764538769988,21.453015509762004,-15832.132808826314,-7130.224484949713,0.8,CLUSTER_0_MEAN,0,1020.7315194555129,494.9416084919993,82.144,0.03200000000001069
82.144,1020.7315194555129,494.9416084919993,0.03200000000001069,0.49679176772690425,20.911252411429302,20.917152757366118,653.6610236674729,54.78346430084304,1.5470436444525018,29,1,0.03200000000001069,0,0.0,20.917152757366118,723.0016935127207,395.8750224547914,1643.5924635199142,23.13605419240819,-15652.44482517082,-7269.198631838767,0.8,CLUSTER_0_MEAN,0,1022.3982255141146,504.9427205417272,82.176,0.031999999999996476
82.176,1022.3982255141146,504.9427205417272,0.031999999999996476,1.6667060586017897,10.001112049727908,10.139040946607953,316.8450295815334,-10525.49981518677,1.4056618483448868,29,0,0.06400000000000716,0,0.0,10.139040946607953,684.1466674633111,416.3344569444346,-1214.2195640453933,21.892693358827216,-15658.094806444902,-7543.065044980958,0.8,CLUSTER_0_MEAN,0,1013.3432090670888,499.8564433503103,82.208,0.031999999999996476
82.208,1013.3432090670888,499.8564433503103,0.031999999999996476,-9.055016447025878,-5.086277191416912,10.385737264336946,324.5542895105653,240.91437278227258,-2.6298048658764412,29,0,0.09600000000000364,0,0.0,10.385737264336946,590.9939098843149,376.45006540101576,-2911.023674344395,18.911805116297877,-15685.668057242434,-7698.848885664005,0.8,CLUSTER_0_MEAN,0,1029.6518370915562,511.49211878386495,82.24,0.031999999999996476
82.24,1029.6518370915562,511.49211878386495,0.031999999999996476,16.308628024467453,11.635675433554638,20.033978407582257,626.0618252370144,9422.110491452573,0.6197074600852418,29,0,0.1280000000000001,0,0.0,20.033978407582257,497.23360026707786,164.20271045761578,-2930.009675539418,15.91147520854663,-15580.687573836758,-7659.946593795312,0.8,CLUSTER_0_MEAN,0,1041.8096828065654,509.8119141179064,82.272,0.03200000000001069
82.272,1041.8096828065654,509.8119141179064,0.03200000000001069,12.157845715009216,-1.6802046659585699,12.27339806856589,383.54368964255593,-7578.691737324297,-0.13732933291376298,29,0,0.1600000000000108,0,0.0,12.27339806856589,501.7326796589803,159.93268852318175,140.5962309968586,16.05544574908803,-15780.678532695993,-7811.838351004816,0.8,CLUSTER_0_MEAN,0,1028.1596552456854,522.4216847556257,82.304,0.031999999999996476
82.304,1028.1596552456854,522.4216847556257,0.031999999999996476,-13.650027560880062,12.60977063771935,18.583045174262327,580.7201616957617,6161.764751663359,2.3957878365727217,29,0,0.19200000000000728,0,0.0,18.583045174262327,523.5240016522766,153.6215509514764,680.9788122904824,16.752768052873442,-15954.723390174175,-7810.284691637762,0.8,CLUSTER_0_MEAN,0,1022.8784542418304,527.8598687128223,82.336,0.031999999999996476
82.336,1022.8784542418304,527.8598687128223,0.031999999999996476,-5.281201003855017,5.438183957196543,7.58056256457455,236.8925801429808,-10744.611923525586,2.3415507645795426,29,0,0.22400000000000375,0,0.0,7.58056256457455,479.60176680529264,167.3247613730262,-1372.5698389680674,15.34725653776915,-15809.206472582151,-7976.451224893016,0.8,CLUSTER_0_MEAN,0,1035.7236155026071,524.1442393787287,82.368,0.031999999999996476
82.368,1035.7236155026071,524.1442393787287,0.031999999999996476,12.845161260776763,-3.7156293340935918,13.37176387630805,417.86762113467256,5655.47003099099,-0.2815774221028461,29,0,0.2560000000000002,0,0.0,13.37176387630805,456.20953714093275,156.58457538494397,-731.0071770109978,14.598705188509712,-15739.147285357345,-8066.17584728185,0.8,CLUSTER_0_MEAN,0,1035.01976719997,508.235508586498,82.4,0.03200000000001069
82.4,1035.01976719997,508.235508586498,0.03200000000001069,-0.7038483026371978,-15.908730792230699,15.924293323497732,497.63416635913796,2492.7045382637116,-1.6150103879267674,29,0,0.2880000000000109,0,0.0,15.924293323497732,468.968833978154,153.95944051450357,398.72802616342915,15.007002687301457,-15895.98173495381,-8036.846042544086,0.8,CLUSTER_0_MEAN,0,1019.38716258875,500.47455387199506,82.432,0.031999999999996476
82.432,1019.38716258875,500.47455387199506,0.031999999999996476,-15.632604611219904,-7.76095471450293,17.453101300665708,545.4094156458634,1492.9765402103349,-2.6807814721080567,29,0,0.3200000000000074,0,0.0,17.453101300665708,458.3189802617559,143.20685559195928,-332.8079286372599,14.666207368376751,-15903.584819347414,-7841.862432384904,0.8,CLUSTER_0_MEAN,0,1006.8970431883848,501.74885238776744,82.464,0.031999999999996476
82.464,1006.8970431883848,501.74885238776744,0.031999999999996476,-12.490119400365188,1.2742985157723865,12.554955967373145,392.342373980454,-4783.345052044571,3.0399199239693955,29,0,0.35200000000000387,0,0.0,12.554955967373145,432.1871152930539,126.4645257171969,-816.6207802718014,13.829987689377456,-15714.324811977358,-7728.919949899124,0.8,CLUSTER_0_MEAN,0,991.2221088243908,489.22224985525185,82.496,0.031999999999996476
82.496,991.2221088243908,489.22224985525185,0.031999999999996476,-15.674934363993998,-12.526602532515597,20.065376605564772,627.0430189239681,7334.3951544856245,-2.4673710468698533,29,0,0.38400000000000034,0,0.0,20.065376605564772,463.20691422729743,132.90858745276597,969.368716695438,14.822621255273134,-15542.83156125895,-7730.843777067249,0.8,CLUSTER_0_MEAN,0,978.8221468890586,483.4156862745099,82.528,0.03200000000001069
82.528,978.8221468890586,483.4156862745099,0.03200000000001069,-12.399961935332271,-5.806563580741965,13.69215967679636,427.87998989974335,-6223.844657004946,-2.7036474876531478,20,1,0.03200000000001069,0,0.0,13.69215967679636,473.5394842662152,124.69431724274976,322.89281371671615,15.153263496519077,-15326.112937305363,-7569.86260380379,0.8,CLUSTER_0_MEAN,0,978.7154540197786,487.6331290614118,82.56,0.031999999999996476
82.56,978.7154540197786,487.6331290614118,0.031999999999996476,-0.106692869279982,4.217442786901927,4.218792129169946,131.83725403657533,-9251.33549572502,1.5960889324466607,28,1,0.031999999999996476,0,0.0,4.218792129169946,424.1170271461713,152.39189674600064,-1544.451785001043,13.571744868677849,-15142.677618868813,-7479.408186990311,0.8,CLUSTER_0_MEAN,0,975.7942766194268,488.59729030705387,82.592,0.031999999999996476
82.592,975.7942766194268,488.59729030705387,0.031999999999996476,-2.9211774003517803,0.9641612456420603,3.0761801494587466,96.13062967059642,-1115.832011436964,2.8227917789261023,28,0,0.06399999999999295,0,0.0,3.0761801494587466,395.37572114897534,184.59501204684508,-898.1658124123098,12.652023076767133,-15113.278964140316,-7517.822553598573,0.8,CLUSTER_0_MEAN,0,951.0070577999326,477.0931381802227,82.624,0.031999999999996476
82.624,951.0070577999326,477.0931381802227,0.031999999999996476,-24.78721881949423,-11.504152126831173,27.32675855206327,853.9612047520712,23682.205471298694,-2.7070618239838793,20,1,0.031999999999996476,0,0.0,27.32675855206327,422.69982545460635,229.7728065386925,853.8782595512237,13.526394414547227,-15062.98657993486,-7528.402675475307,0.8,CLUSTER_0_MEAN,0,962.079795267223,478.0227549564612,82.656,0.03200000000001069
82.656,962.079795267223,478.0227549564612,0.03200000000001069,11.07273746729038,0.9296167762385039,11.111692147022445,347.2403795943355,-15835.025786173954,0.08375903692065544,20,0,0.06400000000000716,0,0.0,11.111692147022445,433.7346053997418,222.38905236266442,344.8368732863868,13.879507372792016,-14739.706308415307,-7383.202907507022,0.8,CLUSTER_0_MEAN,0,978.088173186908,473.7658855552751,82.688,0.031999999999996476
82.688,978.088173186908,473.7658855552751,0.031999999999996476,16.008377919685017,-4.256869401186123,16.564694404612887,517.6467001442097,5325.197517184157,-0.25990058959618767,20,0,0.09600000000000364,0,0.0,16.564694404612887,443.71251330069543,223.83175911355386,311.80962190570364,14.1988004256225,-14840.354224073906,-7379.298779155935,0.8,CLUSTER_0_MEAN,0,976.9883629144068,466.07347171680664,82.72,0.031999999999996476
82.72,976.9883629144068,466.07347171680664,0.031999999999996476,-1.099810272501145,-7.69241383846844,7.7706378951640644,242.83243422390376,-8587.945810010508,-1.7128072748303151,20,0,0.1280000000000001,0,0.0,7.7706378951640644,418.2323400871721,231.38682780195035,-796.2554129217183,13.383434882789132,-15037.568426892627,-7320.3406831746015,0.8,CLUSTER_0_MEAN,0,966.2086201539367,473.6613161981845,82.752,0.031999999999996476
82.752,966.2086201539367,473.6613161981845,0.031999999999996476,-10.779742760470072,7.587844481377886,13.18249740585917,411.95304393314444,5285.019053414353,2.5282550527175274,20,0,0.1599999999999966,0,0.0,13.18249740585917,404.8867029159002,227.04457159570674,-417.0511616013164,12.956374493308479,-15038.490680568733,-7215.078661389717,0.8,CLUSTER_0_MEAN,0,962.2312707320352,470.64805919175825,82.784,0.03200000000001069
82.784,962.2312707320352,470.64805919175825,0.03200000000001069,-3.977349421901522,-3.0132570064262723,4.9898924047195035,155.9341376474324,-8000.590821425829,-2.4932425330629013,20,0,0.19200000000000728,0,0.0,4.9898924047195035,381.245879282598,240.4103601863568,-738.7757385394423,12.199868137043115,-14905.418535202596,-7296.21550858454,0.8,CLUSTER_0_MEAN,0,946.5501416779232,485.1843949612519,82.816,0.031999999999996476
82.816,946.5501416779232,485.1843949612519,0.031999999999996476,-15.681129054112034,14.536335769493633,21.382302635945845,668.1969573733812,16008.213116437664,2.3940615336719886,20,0,0.22400000000000375,0,0.0,21.382302635945845,385.36127312753933,245.38622488300578,128.60605765576165,12.331560740081223,-14842.242093277542,-7260.891791443871,0.8,CLUSTER_0_MEAN,0,957.6285880784812,479.7018189762685,82.848,0.031999999999996476
82.848,957.6285880784812,479.7018189762685,0.031999999999996476,11.07844640055805,-5.482575984983384,12.360850054957957,386.2765642174787,-8810.012286122923,-0.45954862298356935,20,0,0.2560000000000002,0,0.0,12.360850054957957,381.2009305593129,244.9375217932507,-130.01070525603592,12.198429777897383,-14634.462870776382,-7438.954675730806,0.8,CLUSTER_0_MEAN,0,957.3133438988796,481.35665743267,82.88,0.031999999999996476
82.88,957.3133438988796,481.35665743267,0.031999999999996476,-0.3152441796016774,1.6548384564014782,1.6845976402565574,52.64367625802322,-10426.027748734132,1.7590393230880033,20,0,0.2879999999999967,1,0.031999999999996476,0.0,373.28157278145767,254.97058003466074,-247.47993055694715,11.945010329006044,-14748.356498598327,-7385.763474626605,0.8,CLUSTER_0_MEAN,0,965.9107526763244,461.4799556974633,82.912,0.03200000000001069
82.912,965.9107526763244,461.4799556974633,0.03200000000001069,8.597408777444798,-19.876701735206666,21.65637803412317,676.761813566123,19503.691790871606,-1.1625591390651944,20,0,0.3200000000000074,0,0.0,21.65637803412317,431.34469117101037,250.92369895098162,1814.4724496739098,13.803030117472485,-14746.57386504804,-7404.9276956489875,0.8,CLUSTER_0_MEAN,0,955.1146766543434,442.575828244659,82.944,0.031999999999996476
82.944,955.1146766543434,442.575828244659,0.031999999999996476,-10.79607602198098,-18.90412745280429,21.76973339809795,680.304168690636,110.69859764104149,-2.0896918749451507,20,0,0.35200000000000387,0,0.0,21.76973339809795,413.97898756486677,222.8663654238806,-542.6782376918554,13.247327602075952,-14852.358757754682,-7157.0194581143605,0.8,CLUSTER_0_MEAN,0,955.8575015277228,442.9657390840971,82.976,0.031999999999996476
82.976,955.8575015277228,442.9657390840971,0.031999999999996476,0.7428248733793907,0.38991083943807325,0.8389393632572087,26.21685510179066,-20440.228549653668,0.48337078315351345,20,0,0.38400000000000034,1,0.031999999999996476,0.0,381.8766351156123,254.4328269321054,-1003.1985140398268,12.22005232369943,-14725.426469129317,-6895.035375312418,0.8,CLUSTER_0_MEAN,0,954.8790440160252,444.58965395347315,83.008,0.031999999999996476
83.008,954.8790440160252,444.58965395347315,0.031999999999996476,-0.9784575116975702,1.6239148693760512,1.8959110224844515,59.24721945264564,1032.1988859643318,2.113074083548599,20,0,0.4159999999999968,1,0.06399999999999295,0.0,336.0366870464559,268.17651560312424,-1432.4983771618095,10.753173985486587,-14723.636688507146,-6866.159427922497,0.8,CLUSTER_0_MEAN,0,941.1589244302706,447.70680954215,83.04,0.03200000000001069
83.04,941.1589244302706,447.70680954215,0.03200000000001069,-13.72011958575456,3.1171555886768374,14.069766892575908,439.6802153928503,11888.531123127425,2.9181890609676056,20,0,0.4480000000000075,0,0.0,14.069766892575908,355.72146516335056,267.79922724518406,615.1493161519838,11.38308688522777,-14707.424116323076,-6871.888987426457,0.8,CLUSTER_0_MEAN,0,913.4112553072328,450.2820441605044,83.072,0.031999999999996476
83.072,913.4112553072328,450.2820441605044,0.031999999999996476,-27.747669123037895,2.5752346183544432,27.866915421358744,870.8411069175567,13473.777860148557,3.0490487126015466,20,0,0.480000000000004,0,0.0,27.866915421358744,401.61027146179174,313.860596169902,1434.0251968254042,12.85152868677773,-14531.200520932236,-6904.476299331803,0.8,CLUSTER_0_MEAN,0,915.1045382386708,445.87202878247496,83.104,0.031999999999996476
83.104,915.1045382386708,445.87202878247496,0.031999999999996476,1.6932829314380342,-4.41001537802947,4.7239223872070335,147.62257460023605,-22600.57913491876,-1.204190892698591,20,0,0.5120000000000005,0,0.0,4.7239223872070335,400.77911515707217,314.59362564640867,-25.973634523888904,12.824931685026481,-14163.118451525412,-6935.833825204116,0.8,CLUSTER_0_MEAN,0,919.3574858774068,451.02453369657314,83.136,0.031999999999996476
83.136,919.3574858774068,451.02453369657314,0.031999999999996476,4.252947638736032,5.152504914098188,6.681008195447478,208.78150610775668,1911.2166096102303,0.8807502321108736,20,0,0.5439999999999969,0,0.0,6.681008195447478,354.8375700305097,304.58840488892986,-1435.6732852066323,11.354802240976644,-14141.017342972345,-6881.524427083835,0.8,CLUSTER_0_MEAN,0,932.0735397960364,425.9250836173186,83.168,0.03200000000001069
83.168,932.0735397960364,425.9250836173186,0.03200000000001069,12.716053918629541,-25.099450079254552,28.13681612305282,879.275503845107,20952.9374292852,-1.1018613475190906,12,1,0.03200000000001069,0,0.0,28.13681612305282,404.1374639932725,347.16451562077737,1540.6216863341801,12.932398847786132,-14177.713117821088,-6940.089612327751,0.8,CLUSTER_0_MEAN,0,927.8132559665748,423.65619588758307,83.2,0.031999999999996476
83.2,927.8132559665748,423.65619588758307,0.031999999999996476,-4.260283829461514,-2.2688877297355248,4.826786699007497,150.83708434400089,-22763.700609412073,-2.6522319328994386,12,0,0.06400000000000716,0,0.0,4.826786699007497,413.9568048018703,337.36854446184236,306.85440026638605,13.246617753661223,-14332.75011185219,-6628.23103186357,0.8,CLUSTER_0_MEAN,0,917.8638080216674,435.5252138347864,83.232,0.031999999999996476
83.232,917.8638080216674,435.5252138347864,0.031999999999996476,-9.949447944907433,11.86901794720336,15.487578940540004,483.9868418919284,10410.92992337388,2.2684412913739975,20,1,0.031999999999996476,0,0.0,15.487578940540004,394.67930763445077,325.9992037521934,-602.4217864833865,12.629737844302909,-14290.575124298168,-6568.62273787472,0.8,CLUSTER_0_MEAN,0,920.4913114044656,447.8272686219164,83.264,0.031999999999996476
83.264,920.4913114044656,447.8272686219164,0.031999999999996476,2.6275033827981815,12.302054787129975,12.579520102617723,393.1100032068471,-2839.901208909103,1.3603754499883354,20,0,0.06399999999999295,0,0.0,12.579520102617723,365.95989108607193,310.31385191587475,-897.481767138401,11.710716514754886,-14162.92241901908,-6701.964347081529,0.8,CLUSTER_0_MEAN,0,924.0718646969234,446.86693706865384,83.296,0.03200000000001069
83.296,924.0718646969234,446.86693706865384,0.03200000000001069,3.5805532924578074,-0.9603315532625629,3.7071011009037953,115.84690940320492,-8664.471681360927,-0.2620404562211644,20,0,0.09600000000000364,0,0.0,3.7071011009037953,374.92289651621337,300.55134496840907,280.0939196908732,11.997532688519543,-14182.08542004848,-6862.972447810014,0.8,CLUSTER_0_MEAN,0,928.293535512701,451.41777971803856,83.328,0.031999999999996476
83.328,928.293535512701,451.41777971803856,0.031999999999996476,4.221670815777657,4.55084264938472,6.207469153870015,193.98341105845932,2441.765676726969,0.8229036600722157,20,0,0.1280000000000001,0,0.0,6.207469153870015,388.39651567679476,287.5669156592962,421.05059876713693,12.428688501658101,-14224.104090504432,-6866.852968904647,0.8,CLUSTER_0_MEAN,0,934.0344007129016,445.8195768068731,83.36,0.031999999999996476
83.36,934.0344007129016,445.8195768068731,0.031999999999996476,5.740865200200574,-5.598202911165458,8.018566522855279,250.58020383925506,1768.6497744000617,-0.7728173445122692,20,0,0.1599999999999966,0,0.0,8.018566522855279,369.4865145214352,290.026821623868,-590.9375361055993,11.823568464686037,-14278.900770957385,-6928.3895812559085,0.8,CLUSTER_0_MEAN,0,943.6076923733616,439.5145006522288,83.392,0.031999999999996476
83.392,943.6076923733616,439.5145006522288,0.031999999999996476,9.573291660459972,-6.3050761546443255,11.463066715853003,358.2208348704458,3363.769719725081,-0.5824049193523645,20,0,0.19199999999999307,0,0.0,11.463066715853003,318.2244873167241,230.8276291090969,-1601.9383501479467,10.183183594135464,-14355.931635851164,-6865.956593138138,0.8,CLUSTER_0_MEAN,0,957.2274279642731,448.3458654789871,83.424,0.03200000000001069
83.424,957.2274279642731,448.3458654789871,0.03200000000001069,13.619735590911546,8.831364826758318,16.232381287711505,507.26191524081514,4657.533761572487,0.5752665861655608,20,0,0.22400000000000375,0,0.0,16.232381287711505,354.188421380782,229.30538595242908,1123.8729395011774,11.33402948418591,-14484.830603565297,-6783.061563011313,0.8,CLUSTER_0_MEAN,0,966.670231947005,444.6890785561335,83.456,0.031999999999996476
83.456,966.670231947005,444.6890785561335,0.031999999999996476,9.442803982731903,-3.6567869228535983,10.12613636366065,316.4417613644302,-5963.129808637686,-0.3694725336494632,20,0,0.2560000000000002,0,0.0,10.12613636366065,364.9544469064494,224.1901986454338,336.4382976763858,11.678542301007228,-14671.256747146435,-6885.069995233669,0.8,CLUSTER_0_MEAN,0,963.1323919525588,439.65541525668095,83.488,0.031999999999996476
83.488,963.1323919525588,439.65541525668095,0.031999999999996476,-3.5378399944462444,-5.033663299452542,6.152566784567141,192.26771201774434,-3880.43904208436,-2.1834231407241296,20,0,0.2879999999999967,0,0.0,6.152566784567141,296.25366772371314,137.61774542832933,-2146.89934946057,9.480117367158659,-14813.592245116708,-6846.441631417343,0.8,CLUSTER_0_MEAN,0,963.1518379378776,435.3013378922392,83.52,0.031999999999996476
83.52,963.1518379378776,435.3013378922392,0.031999999999996476,0.01944598531883912,-4.354077364441764,4.354120788619576,136.06627464437673,-1756.2949179179313,-1.5663302012763645,20,0,0.3199999999999932,0,0.0,4.354120788619576,294.7765867537507,139.41942922498882,-46.158780311155894,9.432850776119867,-14791.429863292795,-6780.933355502781,0.8,CLUSTER_0_MEAN,0,962.5315122377624,441.36208484422144,83.552,0.03200000000001069
83.552,962.5315122377624,441.36208484422144,0.03200000000001069,-0.6203257001152451,6.060746951982253,6.092409834391121,190.38780732465895,1697.5478962582524,1.6727925135588966,20,0,0.35200000000000387,0,0.0,6.092409834391121,265.4166832970238,125.35126313247127,-917.4969830227186,8.493333865504978,-14797.965266615922,-6719.069203634541,0.8,CLUSTER_0_MEAN,0,966.6042042037752,444.91973540660973,83.584,0.031999999999996476
83.584,966.6042042037752,444.91973540660973,0.031999999999996476,4.072691966012826,3.5576505623882895,5.40774420383279,168.9920063697933,-668.6187798396252,0.7180012759933707,20,0,0.38400000000000034,0,0.0,5.40774420383279,243.0048836133184,119.90074563777902,-700.368740115771,7.7761562756264855,-14794.832510089322,-6786.885223034479,0.8,CLUSTER_0_MEAN,0,970.0395023923566,441.3983752184708,83.616,0.031999999999996476
83.616,970.0395023923566,441.3983752184708,0.031999999999996476,3.435298188581328,-3.5213601881389422,4.919476722079299,153.733647564995,-476.8237126499991,-0.7977687017829327,20,0,0.4159999999999968,0,0.0,4.919476722079299,246.79355742949738,115.97047609340532,118.39605675532184,7.897393837744038,-14848.680459545409,-6835.616653364548,0.8,CLUSTER_0_MEAN,0,964.1381415226266,438.4601613286225,83.648,0.031999999999996476
83.648,964.1381415226266,438.4601613286225,0.031999999999996476,-5.901360869729956,-2.938213889848271,6.592356253819814,206.01113293189186,1633.6714177157066,-2.6796364613947756,20,0,0.4479999999999933,0,0.0,6.592356253819814,247.99632961684065,115.42298534174482,37.5866308541956,7.935882547739015,-14899.222430006435,-6796.846444466773,0.8,CLUSTER_0_MEAN,0,985.5680890004948,443.1267290416507,83.68,0.03200000000001069
83.68,985.5680890004948,443.1267290416507,0.03200000000001069,21.429947477868154,4.666567713028201,21.932156827919705,685.3799008722619,14980.27399813156,0.21441192805285206,21,1,0.03200000000001069,0,0.0,21.932156827919705,291.4762993201413,180.21432433230814,1358.7490532273455,9.32724157824546,-14833.307278885126,-6757.615228978895,0.8,CLUSTER_0_MEAN,0,991.5102973923882,441.9935387807949,83.712,0.031999999999996476
83.712,991.5102973923882,441.9935387807949,0.031999999999996476,5.942208391893473,-1.1331902608558266,6.049294234866387,189.04044483959544,-15510.608001022536,-0.18843927593444787,21,0,0.06400000000000716,0,0.0,6.049294234866387,274.5582603170563,181.1907819188225,-528.6887188474162,8.785864330146797,-15099.544194090797,-6811.8087936581605,0.8,CLUSTER_0_MEAN,0,992.504834854847,445.2276361396974,83.744,0.031999999999996476
83.744,992.504834854847,445.2276361396974,0.031999999999996476,0.9945374624587657,3.2340973589024884,3.383561805419545,105.73630641937243,-2603.254325632256,1.2724582425772573,21,0,0.09600000000000364,0,0.0,3.383561805419545,234.40569943491204,167.89496541991943,-1254.7675275678903,7.5009823819176,-15201.488964095308,-6801.571299163386,0.8,CLUSTER_0_MEAN,0,988.2774779602664,457.16135172756987,83.776,0.031999999999996476
83.776,988.2774779602664,457.16135172756987,0.031999999999996476,-4.227356894580566,11.933715587872484,12.66033625329077,395.6355079153802,9059.35004675124,1.911240258571771,21,0,0.1280000000000001,0,0.0,12.66033625329077,242.325074090007,173.95288169714559,247.4804579710022,7.754402370880614,-15233.119449588585,-6842.094936958006,0.8,CLUSTER_0_MEAN,0,980.4228945085694,459.5206830074525,83.808,0.03200000000001069
