t,x_actual,y_actual,x_pred,y_pred,alpha,error
63646.50808780047,995.1156383027852,432.7332692709385,995.1156710160512,432.7332835066629,0.9996334312820714,3.567651360346151e-05
63680.21916199951,1008.425934587959,448.5014893519329,1008.4259672474504,448.50150322288823,0.9996334312820714,3.54830351715472e-05
63713.930236198554,1001.6297820294304,446.6676069155045,1001.6298157935248,446.6676218917838,0.9996334312820714,3.693647264780394e-05
63747.6413103976,995.5849673723288,454.18624525940857,995.585001180546,454.1862599936799,0.9996334312820714,3.6879456336013096e-05
63781.35238459665,982.2571911486298,446.0812594840024,982.2572256061096,446.0812752714113,0.9996334312820714,3.790198144788917e-05
63815.063458795696,974.6072372769336,425.4538786656019,974.60727279686,425.45389541081624,0.9996334312820714,3.926916572424084e-05
63848.77453299474,985.7681615485068,431.6133542727826,985.7681968001932,431.6133696163464,0.9996334312820714,3.8446148651063705e-05
63882.48560719379,986.6907647571466,443.5834925871733,986.6907991142044,443.58350722763777,0.9996334312820714,3.7346360276097216e-05
63916.19668139284,985.1137228251048,447.9007182215195,985.1137566774098,447.9007332674396,0.9996334312820714,3.7045354175612336e-05
63949.907755591885,987.3472147415,449.9478517531507,987.3472497867084,449.94786764977385,0.9996334312820714,3.848206412010289e-05
63983.61882979093,981.5505501018602,455.618588216484,981.5505862983292,455.61860440917815,0.9996334312820714,3.965334433259194e-05
64017.32990398998,979.9276986086588,454.7340964599526,979.9277344213364,454.7341130873463,0.9996334312820714,3.948440318446537e-05
64051.04097818903,977.3273603220408,447.7058685354117,977.3273976795095,447.7058860918285,0.9996334312820714,4.127721213128269e-05
64084.752052388074,977.5058561213392,458.2113681457788,977.5058933866806,458.2113848206518,0.9996334312820714,4.082593606006302e-05
64118.46312658712,983.5293882604906,461.2807902575498,983.52942469535,461.2808073262203,0.9996334312820714,4.023479210912597e-05
64152.17420078617,978.7975686291264,457.74105603864047,978.7976071693128,457.74107416541506,0.9996334312820714,4.259020919166323e-05
64185.885274985216,976.1838046773764,450.400674898576,976.1838425311216,450.40069283666816,0.9996334312820714,4.188891469956738e-05
64219.59634918426,979.1623734199972,450.3014291106013,979.1624111236008,450.3014465642823,0.9996334312820714,4.1547475353106365e-05
64253.3074233833,981.6066698950729,457.65922155721586,981.6067070612758,457.6592384128993,0.9996334312820714,4.080981134906661e-05
64287.01849758235,984.7378979219563,458.01131069111494,984.7379347218944,458.0113278894227,0.9996334312820714,4.062040408773086e-05
64320.7295717814,987.6183882780524,459.2882026866617,987.6184258959488,459.2882201855764,0.9996334312820714,4.148877131213769e-05
64354.440645980445,987.9520544715292,456.3893806294726,987.9520919051112,456.38939815335425,0.9996334312820714,4.13323055900779e-05
64388.15172017949,990.7443770865852,462.4104536146371,990.7444142112008,462.41047058697194,0.9996334312820714,4.082030415366188e-05
64421.86279437854,995.7503180112196,474.5977997042089,995.7503547091304,474.5978164657862,0.9996334312820714,4.034460470984747e-05
64455.57386857759,994.0997573977672,475.6331840260193,994.099794980894,475.6332018693413,0.9996334312820714,4.160379256871629e-05
64489.284942776634,994.3202881153102,482.684757102755,994.3203266044052,482.68477524931205,0.9996334312820714,4.255241435775293e-05
64522.99601697568,987.7852721473922,482.71831257449435,987.7853113124088,482.7183314607289,0.9996334312820714,4.3480896712943025e-05
64556.70709117473,979.591252151868,469.04585208042926,979.5912921707638,469.0458720242606,0.9996334312820714,4.471317957594744e-05
64590.418165373776,983.6543398225313,468.2966462446292,983.654380046593,468.2966656165612,0.9996334312820714,4.46457936945599e-05
64624.12923957282,989.4081149289,471.5870544341818,989.40815439599,471.5870732018048,0.9996334312820714,4.3702115116116884e-05
64657.84031377187,990.0845846069922,473.0813211617432,990.0846237659946,473.0813397799809,0.9996334312820714,4.335973071041369e-05
64691.55138797092,969.3240862495948,463.8203850514851,969.3241259025444,463.8204039724991,0.9996334312820714,4.393587586768963e-05
64725.262462169965,967.4564600443018,469.2808619653519,967.4564982665772,469.2808800050471,0.9996334312820714,4.226550531935677e-05
64758.97353636901,967.6366068209968,471.312408651491,967.6366466327464,471.3124278822016,0.9996334312820714,4.421307087584866e-05
64792.68461056806,970.7399559353788,465.17452086574013,970.7399968147218,465.1745411002403,0.9996334312820714,4.5613108672045496e-05
64826.3956847671,972.9141146070432,463.7157482746781,972.9141559642384,463.7157682003178,0.9996334312820714,4.5906957119210165e-05
64860.10675896615,981.5271573560124,464.8839413887223,981.5271970465544,464.8839604272521,0.9996334312820714,4.402050368699554e-05
64893.817833165194,998.3245757597292,460.7083236014718,998.3246148969326,460.7083426296496,0.9996334312820714,4.351772331863016e-05
64927.52890736424,1013.5429561789402,448.9655317923005,1013.5429949212154,448.9655504105846,0.9996334312820714,4.298376886975783e-05
64961.23998156329,1006.8918428388968,445.10959902003,1006.8918799713732,445.10961550382217,0.9996334312820714,4.062679180568632e-05
64994.951055762336,1002.95813144166,453.2579745624264,1002.9581648090478,453.2579889876556,0.9996334312820714,3.635202616618975e-05
65028.66212996138,1014.39978065076,444.94178201942225,1014.3998136943378,444.94179740017694,0.9996334312820714,3.644784832845879e-05
65062.37320416043,1024.5869990492752,433.51814155676055,1024.5870339995463,433.51815744014755,0.9996334312820714,3.8390147620843856e-05
65096.08427835948,1017.095310161166,435.93608550457463,1017.0953436463852,435.9360994935535,0.9996334312820714,3.628982550654883e-05
65129.795352558525,993.3708248601832,429.1938706647655,993.3708562038656,429.1938839957096,0.9996334312820714,3.4060835236559206e-05
65163.50642675757,978.1374762504488,440.916036419091,978.1375076580372,440.9160494200053,0.9996334312820714,3.3992063512521674e-05
65197.21750095662,983.0175835761617,440.37182476596945,983.017615739205,440.371839352857,0.9996334312820714,3.5316266015360075e-05
65230.92857515567,991.758668621203,437.4518948916055,991.7587041202067,437.4519110430773,0.9996334312820714,3.9000632141842614e-05
65264.639649354714,994.5006845881704,438.98251278269055,994.500719922784,438.9825283575843,0.9996334312820714,3.861492239678716e-05
65298.35072355376,991.5678694264728,443.59110611142574,991.5679035768112,443.5911209840773,0.9996334312820714,3.724837411906773e-05
65332.06179775281,992.1689270240817,441.2446241234701,992.1689608011288,441.2446393224458,0.9996334312820714,3.703913846328634e-05
65365.77287195185,984.8372551460752,430.0685733034543,984.8372901539732,430.0685891492959,0.9996334312820714,3.8427120850006295e-05
65399.4839461509,980.7360218469828,429.145388381016,980.7360561228008,429.1454033197614,0.9996334312820714,3.738980899508235e-05
65433.195020349944,969.8426368537404,434.7061487366634,969.8426707466342,434.7061632151252,0.9996334312820714,3.685585581496667e-05
65466.90609454899,967.348720890614,434.9533104742091,967.3487545074644,434.95332549392685,0.9996334312820714,3.681962181153624e-05
65500.61716874804,973.021585553675,437.3363817725011,973.0216208708777,437.33639765821783,0.9996334312820714,3.87254541666094e-05
65534.328242947086,974.0790060585722,444.510328505488,974.079042129424,444.5103444698561,0.9996334312820714,3.9445752605272346e-05
65568.03931714613,972.6043161102468,437.9847580555542,972.6043518726618,437.9847745886466,0.9996334312820714,3.939915570021729e-05
65601.75039134518,966.385967256035,438.2095680289288,966.3860039643484,438.20958444681185,0.9996334312820714,4.021252493650352e-05
65635.46146554423,966.2232954240484,447.7736121493985,966.2233310004584,447.7736279272926,0.9996334312820714,3.89181563281216e-05
65669.17253974327,971.5561563591028,457.38478619554263,971.556192587308,457.38480271491505,0.9996334312820714,3.981673665095754e-05
65702.88361394232,970.8778666635416,454.8698917478293,970.8779047065202,454.8699097422775,0.9996334312820714,4.2084063387447945e-05
65736.59468814137,973.7977890573452,455.4848178782021,973.7978275696572,455.4848359517378,0.9996334312820714,4.2542342090849524e-05
65770.30576234042,985.6049711099364,448.4034005020632,985.6050091154058,448.40341877565544,0.9996334312820714,4.2170367264000785e-05
65804.01683653946,1009.1727568192352,443.71830202346376,1009.1727944860448,443.7183197634451,0.9996334312820714,4.163526728970629e-05
65837.72791073851,1030.1387346083145,450.5408266422897,1030.1387706327755,450.5408425707145,0.9996334312820714,3.9388786572390916e-05
65871.43898493756,1031.563315225095,451.3310010872864,1031.5633490740884,451.3310158864368,0.9996334312820714,3.694278280650743e-05
65905.1500591366,1034.9978276086042,447.03056474139265,1034.9978598029302,447.0305790085251,0.9996334312820714,3.5213998526848225e-05
65938.86113333565,1034.301530873272,444.1519357450902,1034.3015632294685,444.1519498011821,0.9996334312820714,3.527743145303478e-05
65972.5722075347,1028.9392755895187,443.3269970631022,1028.939307226592,443.3270106042397,0.9996334312820714,3.441317790797582e-05
66006.28328173375,1027.8605544379866,439.9308954006272,1027.860585547981,439.9309088929243,0.9996334312820714,3.3909789564348754e-05
66039.9943559328,1027.1521597439985,439.3263294865553,1027.152191290599,439.326342998238,0.9996334312820714,3.431841440678331e-05
66073.70543013184,1027.2044769466986,440.32812176799297,1027.204508204392,440.3281351076665,0.9996334312820714,3.398514795594365e-05
66107.41650433089,1015.2686069630308,444.2834925334555,1015.2686385953534,444.2835058175581,0.9996334312820714,3.430847145662436e-05
66141.12757852994,1021.2862457131524,455.9458307702721,1021.2862765387296,455.9458439836129,0.9996334312820714,3.35381660466453e-05
66174.83865272898,1011.3970036072772,449.06835505080386,1011.3970368696712,449.068369978896,0.9996334312820714,3.645867236970317e-05
66208.54972692803,1007.5469847767798,430.5258491867821,1007.5470181910426,430.5258645759188,0.9996334312820714,3.678774913428285e-05
66242.26080112706,1009.7559909956306,444.9037426042482,1009.7560244365416,444.90375644934426,0.9996334312820714,3.619366263094462e-05
66275.97187532611,1010.2819642049672,449.8640028658568,1010.2819960967078,449.8640167672715,0.9996334312820714,3.4789832565946884e-05
66309.68294952516,992.4128149552246,432.81418267558433,992.4128488423498,432.8141980635669,0.9996334312820714,3.7217297930563195e-05
66343.3940237242,995.773312896266,430.64805912518995,995.7733460238962,430.6480736951346,0.9996334312820714,3.6190097693198045e-05
66377.10509792325,997.5698658429806,441.47801858729554,997.5698992305608,441.4780326901023,0.9996334312820714,3.6243891562116355e-05
66410.8161721223,995.7835874361954,439.49738843538427,995.7836203546116,439.4974030417143,0.9996334312820714,3.6013428068553236e-05
66444.52724632135,979.4978149710204,453.361661204571,979.4978493903436,453.36167568139786,0.9996334312820714,3.733990261957938e-05
66478.2383205204,1011.904017666299,436.00137641434554,1011.9040498679012,436.001392414405,0.9996334312820714,3.595754568544118e-05
66511.94939471944,1023.8109473986368,440.7382871455044,1023.810985371538,440.7383035249683,0.9996334312820714,4.13549037038272e-05
66545.66046891849,1028.4608492620794,446.9183117708806,1028.460881609251,446.91832556390625,0.9996334312820714,3.516513989191864e-05
66579.37154311754,1031.840582161081,451.6259004953009,1031.840613870534,451.625914174383,0.9996334312820714,3.453413810071533e-05
66613.08261731658,1037.0539298680828,451.852542802561,1037.0539617979923,451.85255684143584,0.9996334312820714,3.487992440186431e-05
66646.79369151563,1042.9389694534393,457.4542791103523,1042.939001672304,457.45429305382663,0.9996334312820714,3.510663345575387e-05
66680.50476571468,1045.805261733139,458.6990137361243,1045.8052936813922,458.6990277493935,0.9996334312820714,3.488642413382769e-05
66714.21583991373,1053.4007742138606,453.58407559550017,1053.400806071433,453.5840898270978,0.9996334312820714,3.489187997023918e-05
66747.92691411277,1061.5046073679655,452.59667834226263,1061.5046392659729,452.59669221431983,0.9996334312820714,3.478385896718344e-05
66781.63798831182,1052.63426995431,456.76294324441886,1052.6343012514435,456.7629563572406,0.9996334312820714,3.393312043944901e-05
66815.34906251087,1046.1839327771263,465.1866423187039,1046.1839628268065,465.1866550396247,0.9996334312820714,3.263135156257778e-05
66849.06013670992,1046.2652475192122,467.66615910015594,1046.2652785057935,467.6661728051232,0.9996334312820714,3.388206534070594e-05
66882.77121090896,1048.9671544228752,464.2370787845502,1048.9671869382903,464.23709346230623,0.9996334312820714,3.5674763383470624e-05
66916.48228510801,1056.4452751804315,470.2466602626325,1056.4453079052705,470.24667466122384,0.9996334312820714,3.575240580575821e-05
66950.19335930706,1056.3678665683713,467.2813473255048,1056.3678990741364,467.2813618842534,0.9996334312820714,3.561715778591696e-05
66983.9044335061,1057.1978879831768,460.0278751636223,1057.197920293399,460.0278896889595,0.9996334312820714,3.5425074149104974e-05
67017.61550770515,1061.2732093753662,461.785273321004,1061.2732412975304,461.78528721277024,0.9996334312820714,3.4813872778529394e-05
67051.3265819042,1061.1963749733195,464.5214459308049,1061.1964062817333,464.5214594723972,0.9996334312820714,3.4111456974916945e-05
67085.03765610325,1055.9233242329335,472.1752808688882,1055.923355446932,472.1752942411466,0.9996334312820714,3.395778253693402e-05
67118.7487303023,1051.5219370941468,476.0139755060576,1051.5219684219492,476.0139893427569,0.9996334312820714,3.424741522458768e-05
67152.45980450134,1053.7637812974965,478.18386108835375,1053.7638136836376,478.18387571303873,0.9996334312820714,3.553510303866997e-05
67186.17087870039,1055.3769727303209,478.2163003305425,1055.3770061436894,478.2163155150256,0.9996334312820714,3.670179458541585e-05
67219.88195289944,1058.6526233528066,478.613071585251,1058.6526567589624,478.6130867568192,0.9996334312820714,3.668988589356846e-05
67253.59302709848,1059.8524863433286,482.3165784636798,1059.8525197345764,482.3165934602056,0.9996334312820714,3.660425135951177e-05
67287.30410129753,1058.6783646105887,482.53823260442863,1058.678397783913,482.53824767700814,0.9996334312820714,3.643696056680349e-05
67321.01517549658,1070.981937276037,475.97920167589206,1070.981970274032,475.979217098883,0.9996334312820714,3.6424391921455896e-05
67354.72624969561,1077.1001329136811,467.173923721342,1077.100166655295,467.1739390827138,0.9996334312820714,3.7073821581033e-05
