x,y,timestamp,participant,cluster
750.4117647058823,604.2352941176471,0.0,CLUSTER_0_MEAN,0
742.478897716521,593.4486308477747,32.0,CLUSTER_0_MEAN,0
692.1665363153583,599.7559626621676,64.0,CLUSTER_0_MEAN,0
679.0781422369797,601.1831051264135,96.0,CLUSTER_0_MEAN,0
664.6249201734804,603.5188927603035,128.0,CLUSTER_0_MEAN,0
656.2239482100083,608.8516621429692,160.0,CLUSTER_0_MEAN,0
653.3932111640263,609.9445436072986,192.0,CLUSTER_0_MEAN,0
627.6908014403713,594.475622000975,224.0,CLUSTER_0_MEAN,0
633.1937201324135,599.9375822102066,256.0,CLUSTER_0_MEAN,0
638.7688180292406,594.0542922267505,288.0,CLUSTER_0_MEAN,0
620.2687177860618,579.5064258166279,320.0,CLUSTER_0_MEAN,0
617.573029800261,585.2387585012547,352.0,CLUSTER_0_MEAN,0
614.4716169198143,595.896942975259,384.0,CLUSTER_0_MEAN,0
594.2610128783192,586.114750570457,416.0,CLUSTER_0_MEAN,0
590.933027485072,601.5890171796243,448.0,CLUSTER_0_MEAN,0
585.6496144755132,595.3946512115328,480.0,CLUSTER_0_MEAN,0
589.7193274771882,596.6228537583754,512.0,CLUSTER_0_MEAN,0
596.0861725656271,593.1375800198224,544.0,CLUSTER_0_MEAN,0
605.1971055436765,602.1641687606696,576.0,CLUSTER_0_MEAN,0
620.6762194428723,629.0091141852673,608.0,CLUSTER_0_MEAN,0
616.7594000818847,643.8353581788242,640.0,CLUSTER_0_MEAN,0
633.3917737580665,621.4060503732013,672.0,CLUSTER_0_MEAN,0
648.1200244414002,610.9952706633665,704.0,CLUSTER_0_MEAN,0
658.8145874085004,608.4441733185832,736.0,CLUSTER_0_MEAN,0
676.3737543167384,582.4122805083634,768.0,CLUSTER_0_MEAN,0
697.9529328761853,572.0722506017959,800.0,CLUSTER_0_MEAN,0
700.3601392987887,568.4432607330124,832.0,CLUSTER_0_MEAN,0
710.6204613688332,565.1318594703732,864.0,CLUSTER_0_MEAN,0
698.186713131863,556.9830193798953,896.0,CLUSTER_0_MEAN,0
