x,y,timestamp,participant,cluster
1173.6666666666667,697.6666666666666,0.0,P08,2
1221.6666666666667,689.3333333333334,46.333333333333336,P08,2
1189.6666666666667,688.0,90.33333333333333,P08,2
1198.0,694.3333333333334,131.33333333333334,P08,2
1145.3333333333333,684.0,174.33333333333334,P08,2
1024.0,689.3333333333334,217.0,P08,2
1027.3333333333333,659.0,259.6666666666667,P08,2
1068.6666666666667,663.0,306.0,P08,2
1061.6666666666667,671.6666666666666,349.3333333333333,P08,2
1049.3333333333333,685.6666666666666,391.3333333333333,P08,2
1078.0,658.6666666666666,435.0,P08,2
1089.6666666666667,653.0,474.6666666666667,P08,2
953.6666666666666,635.3333333333334,513.6666666666666,P08,2
948.3333333333334,632.6666666666666,553.3333333333334,P08,2
986.3333333333334,626.0,592.3333333333334,P08,2
1001.6666666666666,677.6666666666666,634.0,P08,2
951.0,636.0,673.0,P08,2
997.0,714.3333333333334,714.6666666666666,P08,2
943.3333333333334,601.3333333333334,1117.6666666666667,P08,2
926.3333333333334,639.3333333333334,1156.3333333333333,P08,2
652.0,549.6666666666666,1217.0,P08,2
605.0,504.0,1264.0,P08,2
626.6666666666666,526.0,1304.0,P08,2
585.0,632.6666666666666,1346.6666666666667,P08,2
550.3333333333334,599.0,1391.3333333333333,P08,2
574.0,634.6666666666666,1436.0,P08,2
721.6666666666666,541.3333333333334,1477.6666666666667,P08,2
865.6666666666666,512.0,1519.3333333333333,P08,2
844.3333333333334,495.3333333333333,1559.0,P08,2
891.0,523.3333333333334,1600.6666666666667,P08,2
900.3333333333334,527.0,1642.6666666666667,P08,2
870.3333333333334,496.3333333333333,1689.3333333333333,P08,2
932.0,545.6666666666666,1732.6666666666667,P08,2
841.6666666666666,418.6666666666667,1775.6666666666667,P08,2
867.0,335.3333333333333,1820.6666666666667,P08,2
827.0,293.6666666666667,1864.6666666666667,P08,2
826.6666666666666,303.6666666666667,1908.6666666666667,P08,2
864.0,289.3333333333333,1952.6666666666667,P08,2
1020.6666666666666,253.0,1999.0,P08,2
952.6666666666666,430.0,2044.3333333333333,P08,2
940.0,566.3333333333334,2091.3333333333335,P08,2
935.6666666666666,561.6666666666666,2199.6666666666665,P08,2
926.6666666666666,547.3333333333334,2278.3333333333335,P08,2
925.6666666666666,566.3333333333334,2341.0,P08,2
914.0,567.6666666666666,2394.0,P08,2
928.6666666666666,561.3333333333334,2437.6666666666665,P08,2
928.0,570.6666666666666,2481.0,P08,2
925.3333333333334,564.0,2524.0,P08,2
1036.3333333333333,614.3333333333334,2567.6666666666665,P08,2
1001.0,606.0,2613.0,P08,2
995.3333333333334,593.0,2658.0,P08,2
1007.0,599.6666666666666,2699.0,P08,2
1002.6666666666666,606.3333333333334,2742.0,P08,2
1002.0,600.6666666666666,2784.0,P08,2
1005.0,591.0,2824.6666666666665,P08,2
1000.0,599.3333333333334,2867.3333333333335,P08,2
