t_sec,x,y,dt,dx,dy,disp,speed,accel,direction,roi,roi_change,dwell_time,fix_flag,fix_dur,sacc_amp,speed_mean,speed_std,accel_mean,disp_mean,Dax_fc,Day_fc,alpha_fc,participant,cluster,x_next,y_next,t_next,dt_next
151.168,959.0133595376292,518.9909094277272,0.03200000000001069,-0.5689789362220381,4.562838203106594,4.598176757976293,143.69302368671117,-113.83925443199611,1.6948544178386964,28,0,0.4800000000000182,0,0.0,4.598176757976293,308.4389371644587,241.708778857232,-36.44138578919694,9.870045989261637,-14724.990965335373,-7920.207984274668,0.8,CLUSTER_0_MEAN,0,958.643948292944,522.8260789391487,151.2,0.031999999999982265
151.2,958.643948292944,522.8260789391487,0.031999999999982265,-0.36941124468523867,3.8351695114215545,3.8529196525540654,120.40373914238127,-727.7901420107128,1.6668220967896008,28,0,0.5120000000000005,0,0.0,3.8529196525540654,312.4129899218842,237.84348905225855,124.18914867135133,9.997215677499183,-14730.954178875301,-7976.5870812010335,0.8,CLUSTER_0_MEAN,0,977.8033646247262,513.2338201267968,151.232,0.03200000000001069
151.232,977.8033646247262,513.2338201267968,0.03200000000001069,19.159416331782268,-9.592258812351929,21.426494423906778,669.5779507468632,17161.69411263433,-0.46417152298088227,28,0,0.5440000000000111,0,0.0,21.426494423906778,365.812188892392,253.1819710433567,1668.7249678296569,11.705990044556003,-14732.774345146889,-8029.670751794094,0.8,CLUSTER_0_MEAN,0,1007.2249266237689,521.8937046446326,151.264,0.03200000000001069
151.264,1007.2249266237689,521.8937046446326,0.03200000000001069,29.421561999042638,8.659884517835849,30.669559995633502,958.4237498632269,9026.431222383353,0.2862542636256553,29,1,0.03200000000001069,0,0.0,30.669559995633502,371.43231021063576,266.67636180252777,175.62879119477674,11.885833926742428,-14977.371460803291,-7915.722656553663,0.8,CLUSTER_0_MEAN,0,1020.3538147042018,526.0687594207561,151.296,0.031999999999982265
151.296,1020.3538147042018,526.0687594207561,0.031999999999982265,13.128888080432944,4.175054776123488,13.776747969392696,430.5233740437604,-16496.88674436747,0.3078923982653928,29,0,0.06399999999999295,0,0.0,13.776747969392696,374.4590575598161,267.21108592432284,94.58585466010518,11.982689841915008,-15373.97074192559,-8015.2198081888655,0.8,CLUSTER_0_MEAN,0,1020.6458100933432,519.9959686831722,151.328,0.03200000000001069
151.328,1020.6458100933432,519.9959686831722,0.03200000000001069,0.29199538914144796,-6.072790737583887,6.0798066293069315,189.99395716577817,-7516.544277434434,-1.5227507594881238,29,0,0.09600000000000364,0,0.0,6.0798066293069315,372.33818720592257,268.7306832761078,-66.27719856089652,11.914821990590394,-15587.801294474242,-8075.238987622126,0.8,CLUSTER_0_MEAN,0,1014.8051466225364,522.9790684253373,151.36,0.03200000000001069
151.36,1014.8051466225364,522.9790684253373,0.03200000000001069,-5.840663470806817,2.983099742165109,6.558371280350227,204.94910251087614,467.34829203415563,2.669384672622843,29,0,0.12800000000001432,0,0.0,6.558371280350227,353.27025886620424,273.61498387620196,-595.8727606182606,11.304648283720326,-15629.95911550529,-8006.729776283513,0.8,CLUSTER_0_MEAN,0,1011.0839799116592,526.9769311039237,151.392,0.031999999999982265
151.392,1011.0839799116592,526.9769311039237,0.031999999999982265,-3.7211667108772417,3.99786267858633,5.461683594549799,170.6776123297758,-1070.9840681599794,2.32036387818538,29,0,0.1599999999999966,0,0.0,5.461683594549799,344.5604276022792,278.3380697741546,-272.18222699991935,11.025933683274149,-15576.649964211048,-8039.931087216612,0.8,CLUSTER_0_MEAN,0,1007.2813140155052,522.3469859661036,151.424,0.03200000000001069
151.424,1007.2813140155052,522.3469859661036,0.03200000000001069,-3.8026658961539397,-4.629945137820073,5.991382135784361,187.23069174319878,517.2837316692953,-2.2584026676247486,29,0,0.19200000000000728,0,0.0,5.991382135784361,322.2809081061108,281.4154460205669,-696.2349842573858,10.31298905939652,-15535.203583383009,-8092.941726283627,0.8,CLUSTER_0_MEAN,0,1000.362175955522,523.1370264807568,151.456,0.031999999999982265
151.456,1000.362175955522,523.1370264807568,0.031999999999982265,-6.919138059983197,0.7900405146532421,6.964096173079577,217.6280054088574,949.9160520523586,3.0279030971352787,29,0,0.22399999999998954,0,0.0,6.964096173079577,329.3101206641429,277.4094943826326,219.66289243688888,10.537923861253422,-15488.6606026362,-8041.088083804691,0.8,CLUSTER_0_MEAN,0,997.9454115960089,522.5644397685656,151.488,0.03200000000001069
